TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-11T10:30:00,121238,2915,19384,51.134,16.8842
04,kujawsko-pomorskie,2021-03-11T10:30:00,127568,2989,27377,53.1648,18.4834
06,lubelskie,2021-03-11T10:30:00,88133,3036,15106,51.2494,23.1011
08,lubuskie,2021-03-11T10:30:00,48298,1249,11214,52.2275,15.2559
10,łódzkie,2021-03-11T10:30:00,114480,3180,17922,51.4635,19.1727
12,małopolskie,2021-03-11T10:30:00,138092,3500,16448,49.7225,20.2503
14,mazowieckie,2021-03-11T10:30:00,243876,5979,54905,51.8927,21.0022
16,opolskie,2021-03-11T10:30:00,45875,1387,5909,50.8004,17.938
18,podkarpackie,2021-03-11T10:30:00,83953,2630,14415,50.0575,22.0896
20,podlaskie,2021-03-11T10:30:00,51219,1466,11483,53.0697,22.9675
22,pomorskie,2021-03-11T10:30:00,132514,2927,32698,54.2944,18.1531
24,śląskie,2021-03-11T10:30:00,206355,4959,28947,50.5717,19.322
26,świętokrzyskie,2021-03-11T10:30:00,45501,1374,6327,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-11T10:30:00,91203,2089,24103,53.8671,53.8671
30,wielkopolskie,2021-03-11T10:30:00,179577,4679,29597,52.28,17.3523
32,zachodniopomorskie,2021-03-11T10:30:00,91721,1948,18969,53.4658,15.1823
,nieokreślono,2021-03-11T10:30:00,39821,66,1181736,52.0693,19.4803
