TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-16 10:30:00,289479,5662,183621,51.134,16.8842
04,kujawsko-pomorskie,2021-12-16 10:30:00,231375,5666,130627,53.1648,18.4834
06,lubelskie,2021-12-16 10:30:00,206368,6500,134285,51.2494,23.1011
08,lubuskie,2021-12-16 10:30:00,98417,2334,61359,52.2275,15.2559
10,łódzkie,2021-12-16 10:30:00,241341,6153,143742,51.4635,19.1727
12,małopolskie,2021-12-16 10:30:00,301473,7148,175596,49.7225,20.2503
14,mazowieckie,2021-12-16 10:30:00,582991,11708,400045,51.8927,21.0022
16,opolskie,2021-12-16 10:30:00,97563,2567,53553,50.8004,17.938
18,podkarpackie,2021-12-16 10:30:00,169548,5491,101862,50.0575,22.0896
20,podlaskie,2021-12-16 10:30:00,108021,3073,70738,53.0697,22.9675
22,pomorskie,2021-12-16 10:30:00,251531,5080,152950,54.2944,18.1531
24,śląskie,2021-12-16 10:30:00,473958,10886,290307,50.5717,19.322
26,świętokrzyskie,2021-12-16 10:30:00,94443,3091,54938,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-16 10:30:00,159197,3599,94745,53.8671,20.7028
30,wielkopolskie,2021-12-16 10:30:00,368805,8305,213968,52.28,17.3523
32,zachodniopomorskie,2021-12-16 10:30:00,184521,3524,107885,53.4658,15.1823
,nieokreślono,2021-12-16 10:30:00,64441,85,1016000,52.0693,19.4803
