TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-15T10:30:00,104419,2578,9057,51.134,16.8842
04,kujawsko-pomorskie,2021-02-15T10:30:00,111381,2607,14925,53.1648,18.4834
06,lubelskie,2021-02-15T10:30:00,79230,2682,8137,51.2494,23.1011
08,lubuskie,2021-02-15T10:30:00,39750,1058,4940,52.2275,15.2559
10,łódzkie,2021-02-15T10:30:00,101508,2887,9184,51.4635,19.1727
12,małopolskie,2021-02-15T10:30:00,121193,3212,6888,49.7225,20.2503
14,mazowieckie,2021-02-15T10:30:00,198472,5110,23649,51.8927,21.0022
16,opolskie,2021-02-15T10:30:00,42229,1283,3353,50.8004,17.938
18,podkarpackie,2021-02-15T10:30:00,69515,2306,4921,50.0575,22.0896
20,podlaskie,2021-02-15T10:30:00,43801,1210,5623,53.0697,22.9675
22,pomorskie,2021-02-15T10:30:00,110062,2516,15689,54.2944,18.1531
24,śląskie,2021-02-15T10:30:00,178988,4366,12750,50.5717,19.322
26,świętokrzyskie,2021-02-15T10:30:00,40150,1214,2796,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-15T10:30:00,72717,1812,10388,53.8671,20.7028
30,wielkopolskie,2021-02-15T10:30:00,160122,4245,15830,52.28,17.3523
32,zachodniopomorskie,2021-02-15T10:30:00,82772,1727,11666,53.4658,15.1823
,nieokreślono,2021-02-15T10:30:00,35188,19,1187874,52.0693,19.4803
