TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-19T10:30:00,106207,2628,9909,51.134,16.8842
04,kujawsko-pomorskie,2021-02-19T10:30:00,113710,2688,16520,53.1648,18.4834
06,lubelskie,2021-02-19T10:30:00,80497,2751,9014,51.2494,23.1011
08,lubuskie,2021-02-19T10:30:00,40836,1098,5558,52.2275,15.2559
10,łódzkie,2021-02-19T10:30:00,103147,2953,10127,51.4635,19.1727
12,małopolskie,2021-02-19T10:30:00,122907,3274,7763,49.7225,20.2503
14,mazowieckie,2021-02-19T10:30:00,203756,5249,26732,51.8927,21.0022
16,opolskie,2021-02-19T10:30:00,42649,1309,3627,50.8004,17.938
18,podkarpackie,2021-02-19T10:30:00,71141,2352,5826,50.0575,22.0896
20,podlaskie,2021-02-19T10:30:00,44896,1255,6370,53.0697,22.9675
22,pomorskie,2021-02-19T10:30:00,112743,2604,17606,54.2944,18.1531
24,śląskie,2021-02-19T10:30:00,181756,4465,14341,50.5717,19.322
26,świętokrzyskie,2021-02-19T10:30:00,40716,1239,3128,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-19T10:30:00,75634,1854,11807,53.8671,20.7028
30,wielkopolskie,2021-02-19T10:30:00,162656,4326,17414,52.28,17.3523
32,zachodniopomorskie,2021-02-19T10:30:00,84221,1757,12610,53.4658,15.1823
,nieokreślono,2021-02-19T10:30:00,35746,21,1186864,52.0693,19.4803
