TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-01T10:30:00,213193,4908,122883,51.134,16.8842
04,kujawsko-pomorskie,2021-07-01T10:30:00,180614,4779,89009,53.1648,18.4834
06,lubelskie,2021-07-01T10:30:00,126895,4463,58867,51.2494,23.1011
08,lubuskie,2021-07-01T10:30:00,74025,2045,42222,52.2275,15.2559
10,łódzkie,2021-07-01T10:30:00,180110,5117,92401,51.4635,19.1727
12,małopolskie,2021-07-01T10:30:00,222645,5846,112479,49.7225,20.2503
14,mazowieckie,2021-07-01T10:30:00,396593,9431,235518,51.8927,21.0022
16,opolskie,2021-07-01T10:30:00,69948,2050,32296,50.8004,17.938
18,podkarpackie,2021-07-01T10:30:00,126543,4448,64810,50.0575,22.0896
20,podlaskie,2021-07-01T10:30:00,69913,2143,33930,53.0697,22.9675
22,pomorskie,2021-07-01T10:30:00,192320,4477,104660,54.2944,18.1531
24,śląskie,2021-07-01T10:30:00,362463,9414,203618,50.5717,19.322
26,świętokrzyskie,2021-07-01T10:30:00,73036,2564,37298,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-01T10:30:00,121886,3006,63714,53.8671,20.7028
30,wielkopolskie,2021-07-01T10:30:00,285611,7357,147722,52.28,17.3523
32,zachodniopomorskie,2021-07-01T10:30:00,129881,2927,62333,53.4658,15.1823
,nieokreślono,2021-07-01T10:30:00,54334,69,1148146,52.0693,19.4803
