TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-20 10:30:00,238870,5139,138243,51.134,16.8842
04,kujawsko-pomorskie,2021-11-20 10:30:00,199764,5080,100424,53.1648,18.4834
06,lubelskie,2021-11-20 10:30:00,183244,5605,102994,51.2494,23.1011
08,lubuskie,2021-11-20 10:30:00,81639,2105,46882,52.2275,15.2559
10,łódzkie,2021-11-20 10:30:00,206548,5505,109700,51.4635,19.1727
12,małopolskie,2021-11-20 10:30:00,250505,6256,129605,49.7225,20.2503
14,mazowieckie,2021-11-20 10:30:00,488321,10278,294460,51.8927,21.0022
16,opolskie,2021-11-20 10:30:00,78271,2189,36921,50.8004,17.938
18,podkarpackie,2021-11-20 10:30:00,147302,4826,78573,50.0575,22.0896
20,podlaskie,2021-11-20 10:30:00,96443,2557,54722,53.0697,22.9675
22,pomorskie,2021-11-20 10:30:00,215091,4643,119143,54.2944,18.1531
24,śląskie,2021-11-20 10:30:00,396092,9834,221952,50.5717,19.322
26,świętokrzyskie,2021-11-20 10:30:00,81061,2745,42374,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-20 10:30:00,137832,3206,74133,53.8671,20.7028
30,wielkopolskie,2021-11-20 10:30:00,312599,7616,163014,52.28,17.3523
32,zachodniopomorskie,2021-11-20 10:30:00,153350,3118,77588,53.4658,15.1823
,nieokreślono,2021-11-20 10:30:00,59532,79,1085314,52.0693,19.4803
