TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-23T10:31:00,107776,2660,11344,51.134,16.8842
04,kujawsko-pomorskie,2021-02-23T10:31:00,115374,2725,18548,53.1648,18.4834
06,lubelskie,2021-02-23T10:31:00,81529,2799,10176,51.2494,23.1011
08,lubuskie,2021-02-23T10:31:00,41746,1112,6477,52.2275,15.2559
10,łódzkie,2021-02-23T10:31:00,104397,2983,11387,51.4635,19.1727
12,małopolskie,2021-02-23T10:31:00,124307,3322,8962,49.7225,20.2503
14,mazowieckie,2021-02-23T10:31:00,208215,5363,30990,51.8927,21.0022
16,opolskie,2021-02-23T10:31:00,43044,1318,4070,50.8004,17.938
18,podkarpackie,2021-02-23T10:31:00,72496,2378,6933,50.0575,22.0896
20,podlaskie,2021-02-23T10:31:00,45698,1284,7311,53.0697,22.9675
22,pomorskie,2021-02-23T10:31:00,115309,2653,20137,54.2944,18.1531
24,śląskie,2021-02-23T10:31:00,184003,4535,16482,50.5717,19.322
26,świętokrzyskie,2021-02-23T10:31:00,41210,1243,3559,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-23T10:31:00,77617,1881,13562,53.8671,20.7028
30,wielkopolskie,2021-02-23T10:31:00,164548,4367,19574,52.28,17.3523
32,zachodniopomorskie,2021-02-23T10:31:00,85265,1791,13762,53.4658,15.1823
,nieokreślono,2021-02-23T10:31:00,36428,22,1186242,52.0693,19.4803
