TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-04 10:30:00,215082,4950,124535,51.134,16.8842
04,kujawsko-pomorskie,2021-10-04 10:30:00,181752,4819,90091,53.1648,18.4834
06,lubelskie,2021-10-04 10:30:00,131037,4537,61461,51.2494,23.1011
08,lubuskie,2021-10-04 10:30:00,74526,2061,42680,52.2275,15.2559
10,łódzkie,2021-10-04 10:30:00,181983,5167,94267,51.4635,19.1727
12,małopolskie,2021-10-04 10:30:00,225485,5901,115054,49.7225,20.2503
14,mazowieckie,2021-10-04 10:30:00,401494,9508,239282,51.8927,21.0022
16,opolskie,2021-10-04 10:30:00,70523,2067,32810,50.8004,17.938
18,podkarpackie,2021-10-04 10:30:00,128560,4492,66305,50.0575,22.0896
20,podlaskie,2021-10-04 10:30:00,71695,2166,35175,53.0697,22.9675
22,pomorskie,2021-10-04 10:30:00,194008,4509,106088,54.2944,18.1531
24,śląskie,2021-10-04 10:30:00,364638,9458,205652,50.5717,19.322
26,świętokrzyskie,2021-10-04 10:30:00,73574,2596,37902,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-04 10:30:00,122947,3027,64537,53.8671,20.7028
30,wielkopolskie,2021-10-04 10:30:00,287403,7404,149273,52.28,17.3523
32,zachodniopomorskie,2021-10-04 10:30:00,131829,2957,63789,53.4658,15.1823
,nieokreślono,2021-10-04 10:30:00,55013,76,1136202,52.0693,19.4803
