TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-10T10:30:00,212912,4863,122280,51.134,16.8842
04,kujawsko-pomorskie,2021-06-10T10:30:00,180462,4748,88703,53.1648,18.4834
06,lubelskie,2021-06-10T10:30:00,126619,4423,58385,51.2494,23.1011
08,lubuskie,2021-06-10T10:30:00,73981,2036,42107,52.2275,15.2559
10,łódzkie,2021-06-10T10:30:00,179828,5085,91820,51.4635,19.1727
12,małopolskie,2021-06-10T10:30:00,222409,5796,111964,49.7225,20.2503
14,mazowieckie,2021-06-10T10:30:00,396139,9364,234626,51.8927,21.0022
16,opolskie,2021-06-10T10:30:00,69860,2034,32039,50.8004,17.938
18,podkarpackie,2021-06-10T10:30:00,126403,4428,64631,50.0575,22.0896
20,podlaskie,2021-06-10T10:30:00,69820,2133,33751,53.0697,22.9675
22,pomorskie,2021-06-10T10:30:00,192174,4430,104388,54.2944,18.1531
24,śląskie,2021-06-10T10:30:00,362111,9332,202853,50.5717,19.322
26,świętokrzyskie,2021-06-10T10:30:00,72925,2527,37114,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-10T10:30:00,121797,2987,63528,53.8671,20.7028
30,wielkopolskie,2021-06-10T10:30:00,285251,7295,147033,52.28,17.3523
32,zachodniopomorskie,2021-06-10T10:30:00,129714,2897,61993,53.4658,15.1823
,nieokreślono,2021-06-10T10:30:00,54262,69,1149880,52.0693,19.4803
