TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-10T10:30:00,119736,2880,18929,51.134,16.8842
04,kujawsko-pomorskie,2021-03-10T10:30:00,126254,2957,26709,53.1648,18.4834
06,lubelskie,2021-03-10T10:30:00,87532,3020,14738,51.2494,23.1011
08,lubuskie,2021-03-10T10:30:00,47666,1228,10923,52.2275,15.2559
10,łódzkie,2021-03-10T10:30:00,113412,3161,17378,51.4635,19.1727
12,małopolskie,2021-03-10T10:30:00,136485,3487,15898,49.7225,20.2503
14,mazowieckie,2021-03-10T10:30:00,240120,5907,53282,51.8927,21.0022
16,opolskie,2021-03-10T10:30:00,45588,1382,5792,50.8004,17.938
18,podkarpackie,2021-03-10T10:30:00,82698,2605,13906,50.0575,22.0896
20,podlaskie,2021-03-10T10:30:00,50769,1450,11183,53.0697,22.9675
22,pomorskie,2021-03-10T10:30:00,130810,2921,31950,54.2944,18.1531
24,śląskie,2021-03-10T10:30:00,203758,4933,28098,50.5717,19.322
26,świętokrzyskie,2021-03-10T10:30:00,44934,1352,6115,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-10T10:30:00,90204,2066,23108,53.8671,20.7028
30,wielkopolskie,2021-03-10T10:30:00,177907,4646,28965,52.28,17.3523
32,zachodniopomorskie,2021-03-10T10:30:00,91023,1937,18614,53.4658,15.1823
,nieokreślono,2021-03-10T10:30:00,39417,65,1182317,52.0693,19.4803
