TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-15 10:31:00,214171,4943,123734,51.134,16.8842
04,kujawsko-pomorskie,2021-09-15 10:31:00,181206,4800,89625,53.1648,18.4834
06,lubelskie,2021-09-15 10:31:00,128203,4501,59699,51.2494,23.1011
08,lubuskie,2021-09-15 10:31:00,74279,2061,42459,52.2275,15.2559
10,łódzkie,2021-09-15 10:31:00,181056,5149,93436,51.4635,19.1727
12,małopolskie,2021-09-15 10:31:00,224302,5879,114023,49.7225,20.2503
14,mazowieckie,2021-09-15 10:31:00,398737,9474,237444,51.8927,21.0022
16,opolskie,2021-09-15 10:31:00,70287,2057,32584,50.8004,17.938
18,podkarpackie,2021-09-15 10:31:00,127517,4473,65495,50.0575,22.0896
20,podlaskie,2021-09-15 10:31:00,70645,2154,34512,53.0697,22.9675
22,pomorskie,2021-09-15 10:31:00,193244,4500,105488,54.2944,18.1531
24,śląskie,2021-09-15 10:31:00,363705,9444,204884,50.5717,19.322
26,świętokrzyskie,2021-09-15 10:31:00,73371,2591,37700,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-15 10:31:00,122377,3021,64114,53.8671,20.7028
30,wielkopolskie,2021-09-15 10:31:00,286620,7389,148615,52.28,17.3523
32,zachodniopomorskie,2021-09-15 10:31:00,130710,2943,63000,53.4658,15.1823
,nieokreślono,2021-09-15 10:31:00,54793,75,1141700,52.0693,19.4803
