TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-29 10:30:00,213716,4940,123458,51.134,16.8842
04,kujawsko-pomorskie,2021-08-29 10:30:00,180953,4795,89414,53.1648,18.4834
06,lubelskie,2021-08-29 10:30:00,127401,4486,59413,51.2494,23.1011
08,lubuskie,2021-08-29 10:30:00,74165,2056,42382,52.2275,15.2559
10,łódzkie,2021-08-29 10:30:00,180559,5135,93147,51.4635,19.1727
12,małopolskie,2021-08-29 10:30:00,223611,5869,113475,49.7225,20.2503
14,mazowieckie,2021-08-29 10:30:00,397792,9463,236705,51.8927,21.0022
16,opolskie,2021-08-29 10:30:00,70143,2055,32470,50.8004,17.938
18,podkarpackie,2021-08-29 10:30:00,127035,4466,65188,50.0575,22.0896
20,podlaskie,2021-08-29 10:30:00,70293,2150,34283,53.0697,22.9675
22,pomorskie,2021-08-29 10:30:00,192834,4492,105150,54.2944,18.1531
24,śląskie,2021-08-29 10:30:00,363240,9437,204445,50.5717,19.322
26,świętokrzyskie,2021-08-29 10:30:00,73244,2579,37557,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-29 10:30:00,122164,3018,64000,53.8671,20.7028
30,wielkopolskie,2021-08-29 10:30:00,286198,7387,148353,52.28,17.3523
32,zachodniopomorskie,2021-08-29 10:30:00,130242,2939,62697,53.4658,15.1823
,nieokreślono,2021-08-29 10:30:00,54641,73,1144718,52.0693,19.4803
