TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-02 10:31:00,215006,4950,124439,51.134,16.8842
04,kujawsko-pomorskie,2021-10-02 10:31:00,181695,4819,90030,53.1648,18.4834
06,lubelskie,2021-10-02 10:31:00,130723,4537,61187,51.2494,23.1011
08,lubuskie,2021-10-02 10:31:00,74503,2061,42662,52.2275,15.2559
10,łódzkie,2021-10-02 10:31:00,181901,5167,94180,51.4635,19.1727
12,małopolskie,2021-10-02 10:31:00,225362,5901,114924,49.7225,20.2503
14,mazowieckie,2021-10-02 10:31:00,401118,9505,239028,51.8927,21.0022
16,opolskie,2021-10-02 10:31:00,70499,2067,32792,50.8004,17.938
18,podkarpackie,2021-10-02 10:31:00,128444,4492,66175,50.0575,22.0896
20,podlaskie,2021-10-02 10:31:00,71566,2165,35058,53.0697,22.9675
22,pomorskie,2021-10-02 10:31:00,193925,4509,106015,54.2944,18.1531
24,śląskie,2021-10-02 10:31:00,364555,9457,205533,50.5717,19.322
26,świętokrzyskie,2021-10-02 10:31:00,73550,2596,37895,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-02 10:31:00,122905,3027,64466,53.8671,20.7028
30,wielkopolskie,2021-10-02 10:31:00,287330,7403,149203,52.28,17.3523
32,zachodniopomorskie,2021-10-02 10:31:00,131710,2957,63676,53.4658,15.1823
,nieokreślono,2021-10-02 10:31:00,54984,76,1136444,52.0693,19.4803
