TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-12T10:31:00,184796,3669,76539,51.134,16.8842
04,kujawsko-pomorskie,2021-04-12T10:31:00,165963,3853,65213,53.1648,18.4834
06,lubelskie,2021-04-12T10:31:00,112648,3715,37492,51.2494,23.1011
08,lubuskie,2021-04-12T10:31:00,67482,1589,31076,52.2275,15.2559
10,łódzkie,2021-04-12T10:31:00,158226,3931,57015,51.4635,19.1727
12,małopolskie,2021-04-12T10:31:00,198696,4442,72310,49.7225,20.2503
14,mazowieckie,2021-04-12T10:31:00,359059,7569,170974,51.8927,21.0022
16,opolskie,2021-04-12T10:31:00,61374,1682,18905,50.8004,17.938
18,podkarpackie,2021-04-12T10:31:00,117474,3505,48593,50.0575,22.0896
20,podlaskie,2021-04-12T10:31:00,64134,1794,24896,53.0697,22.9675
22,pomorskie,2021-04-12T10:31:00,177373,3638,80006,54.2944,18.1531
24,śląskie,2021-04-12T10:31:00,318188,6566,128627,50.5717,19.322
26,świętokrzyskie,2021-04-12T10:31:00,64663,1830,24050,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-12T10:31:00,114423,2586,51929,53.8671,20.7028
30,wielkopolskie,2021-04-12T10:31:00,254507,5740,96651,52.28,17.3523
32,zachodniopomorskie,2021-04-12T10:31:00,116284,2291,41776,53.4658,15.1823
,nieokreślono,2021-04-12T10:31:00,51357,81,1171730,52.0693,19.4803
