TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-12 10:30:00,281065,5493,173317,51.134,16.8842
04,kujawsko-pomorskie,2021-12-12 10:30:00,226146,5513,124641,53.1648,18.4834
06,lubelskie,2021-12-12 10:30:00,203426,6356,130615,51.2494,23.1011
08,lubuskie,2021-12-12 10:30:00,95549,2296,58093,52.2275,15.2559
10,łódzkie,2021-12-12 10:30:00,235430,6002,137090,51.4635,19.1727
12,małopolskie,2021-12-12 10:30:00,293146,6929,166030,49.7225,20.2503
14,mazowieckie,2021-12-12 10:30:00,569634,11368,382827,51.8927,21.0022
16,opolskie,2021-12-12 10:30:00,94344,2472,49843,50.8004,17.938
18,podkarpackie,2021-12-12 10:30:00,166222,5377,97982,50.0575,22.0896
20,podlaskie,2021-12-12 10:30:00,106760,2997,68839,53.0697,22.9675
22,pomorskie,2021-12-12 10:30:00,245256,4964,145911,54.2944,18.1531
24,śląskie,2021-12-12 10:30:00,461040,10551,275227,50.5717,19.322
26,świętokrzyskie,2021-12-12 10:30:00,92199,3010,52367,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-12 10:30:00,155697,3505,90614,53.8671,20.7028
30,wielkopolskie,2021-12-12 10:30:00,359505,8123,203077,52.28,17.3523
32,zachodniopomorskie,2021-12-12 10:30:00,179152,3438,102231,53.4658,15.1823
,nieokreślono,2021-12-12 10:30:00,63677,85,1030413,52.0693,19.4803
