TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-28T10:31:00,99069,2379,3262,51.134,16.8842
04,kujawsko-pomorskie,2021-01-28T10:31:00,103451,2233,5645,53.1648,18.4834
06,lubelskie,2021-01-28T10:31:00,74875,2355,2935,51.2494,23.1011
08,lubuskie,2021-01-28T10:31:00,36666,941,1745,52.2275,15.2559
10,łódzkie,2021-01-28T10:31:00,96844,2594,3531,51.4635,19.1727
12,małopolskie,2021-01-28T10:31:00,116724,3019,2415,49.7225,20.2503
14,mazowieckie,2021-01-28T10:31:00,183204,4316,8143,51.8927,21.0022
16,opolskie,2021-01-28T10:31:00,40551,1179,1400,50.8004,17.938
18,podkarpackie,2021-01-28T10:31:00,65639,2132,1648,50.0575,22.0896
20,podlaskie,2021-01-28T10:31:00,40173,1046,1721,53.0697,22.9675
22,pomorskie,2021-01-28T10:31:00,100963,2130,5993,54.2944,18.1531
24,śląskie,2021-01-28T10:31:00,171077,4063,4517,50.5717,19.322
26,świętokrzyskie,2021-01-28T10:31:00,38289,1089,1062,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-28T10:31:00,66192,1654,3880,53.8671,20.7028
30,wielkopolskie,2021-01-28T10:31:00,152040,3823,6267,52.28,17.3523
32,zachodniopomorskie,2021-01-28T10:31:00,77752,1477,5009,53.4658,15.1823
,nieokreślono,2021-01-28T10:31:00,33156,13,1191719,52.0693,19.4803
