TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-26T10:31:00,201761,4126,101884,51.134,16.8842
04,kujawsko-pomorskie,2021-04-26T10:31:00,174746,4276,78470,53.1648,18.4834
06,lubelskie,2021-04-26T10:31:00,120512,4024,48329,51.2494,23.1011
08,lubuskie,2021-04-26T10:31:00,71568,1808,37439,52.2275,15.2559
10,łódzkie,2021-04-26T10:31:00,170838,4409,75911,51.4635,19.1727
12,małopolskie,2021-04-26T10:31:00,213539,5029,95154,49.7225,20.2503
14,mazowieckie,2021-04-26T10:31:00,381905,8413,208214,51.8927,21.0022
16,opolskie,2021-04-26T10:31:00,66064,1828,25597,50.8004,17.938
18,podkarpackie,2021-04-26T10:31:00,123582,3982,58924,50.0575,22.0896
20,podlaskie,2021-04-26T10:31:00,67453,1952,29815,53.0697,22.9675
22,pomorskie,2021-04-26T10:31:00,185962,4005,93821,54.2944,18.1531
24,śląskie,2021-04-26T10:31:00,345845,7702,171296,50.5717,19.322
26,świętokrzyskie,2021-04-26T10:31:00,69899,2066,31435,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-26T10:31:00,118841,2737,58513,53.8671,20.7028
30,wielkopolskie,2021-04-26T10:31:00,272746,6461,125322,52.28,17.3523
32,zachodniopomorskie,2021-04-26T10:31:00,123746,2532,51849,53.4658,15.1823
,nieokreślono,2021-04-26T10:31:00,53316,87,1163032,52.0693,19.4803
