TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-28 10:30:00,213706,4940,123439,51.134,16.8842
04,kujawsko-pomorskie,2021-08-28 10:30:00,180946,4795,89405,53.1648,18.4834
06,lubelskie,2021-08-28 10:30:00,127392,4486,59404,51.2494,23.1011
08,lubuskie,2021-08-28 10:30:00,74160,2056,42380,52.2275,15.2559
10,łódzkie,2021-08-28 10:30:00,180549,5135,93127,51.4635,19.1727
12,małopolskie,2021-08-28 10:30:00,223581,5869,113445,49.7225,20.2503
14,mazowieckie,2021-08-28 10:30:00,397759,9463,236675,51.8927,21.0022
16,opolskie,2021-08-28 10:30:00,70139,2055,32465,50.8004,17.938
18,podkarpackie,2021-08-28 10:30:00,127020,4466,65177,50.0575,22.0896
20,podlaskie,2021-08-28 10:30:00,70280,2150,34278,53.0697,22.9675
22,pomorskie,2021-08-28 10:30:00,192821,4492,105139,54.2944,18.1531
24,śląskie,2021-08-28 10:30:00,363223,9437,204428,50.5717,19.322
26,świętokrzyskie,2021-08-28 10:30:00,73237,2579,37554,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-28 10:30:00,122161,3018,63992,53.8671,20.7028
30,wielkopolskie,2021-08-28 10:30:00,286187,7387,148340,52.28,17.3523
32,zachodniopomorskie,2021-08-28 10:30:00,130235,2939,62683,53.4658,15.1823
,nieokreślono,2021-08-28 10:30:00,54632,73,1144777,52.0693,19.4803
