TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-18T10:30:00,131513,3017,25787,51.134,16.8842
04,kujawsko-pomorskie,2021-03-18T10:30:00,135206,3132,32883,53.1648,18.4834
06,lubelskie,2021-03-18T10:30:00,92337,3141,18020,51.2494,23.1011
08,lubuskie,2021-03-18T10:30:00,52273,1314,14391,52.2275,15.2559
10,łódzkie,2021-03-18T10:30:00,121654,3296,22558,51.4635,19.1727
12,małopolskie,2021-03-18T10:30:00,148478,3632,22974,49.7225,20.2503
14,mazowieckie,2021-03-18T10:30:00,267478,6268,71785,51.8927,21.0022
16,opolskie,2021-03-18T10:30:00,48303,1410,7232,50.8004,17.938
18,podkarpackie,2021-03-18T10:30:00,91049,2791,19608,50.0575,22.0896
20,podlaskie,2021-03-18T10:30:00,53997,1534,13884,53.0697,22.9675
22,pomorskie,2021-03-18T10:30:00,142425,3073,40531,54.2944,18.1531
24,śląskie,2021-03-18T10:30:00,224451,5215,39168,50.5717,19.322
26,świętokrzyskie,2021-03-18T10:30:00,48570,1445,8216,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-18T10:30:00,97526,2208,30193,53.8671,53.8671
30,wielkopolskie,2021-03-18T10:30:00,190943,4823,36432,52.28,17.3523
32,zachodniopomorskie,2021-03-18T10:30:00,95814,2021,21875,53.4658,15.1823
,nieokreślono,2021-03-18T10:30:00,42231,68,1178295,52.0693,19.4803
