TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-06T10:30:00,172696,3442,60491,51.134,16.8842
04,kujawsko-pomorskie,2021-04-06T10:30:00,159331,3628,57039,53.1648,18.4834
06,lubelskie,2021-04-06T10:30:00,107397,3504,31529,51.2494,23.1011
08,lubuskie,2021-04-06T10:30:00,64571,1514,26885,52.2275,15.2559
10,łódzkie,2021-04-06T10:30:00,149017,3709,47130,51.4635,19.1727
12,małopolskie,2021-04-06T10:30:00,187359,4117,58203,49.7225,20.2503
14,mazowieckie,2021-04-06T10:30:00,341128,7130,145421,51.8927,21.0022
16,opolskie,2021-04-06T10:30:00,58172,1581,15295,50.8004,17.938
18,podkarpackie,2021-04-06T10:30:00,112394,3286,41466,50.0575,22.0896
20,podlaskie,2021-04-06T10:30:00,61745,1714,22225,53.0697,22.9675
22,pomorskie,2021-04-06T10:30:00,170651,3469,71157,54.2944,18.1531
24,śląskie,2021-04-06T10:30:00,297746,6065,101916,50.5717,19.322
26,świętokrzyskie,2021-04-06T10:30:00,61178,1692,19481,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-06T10:30:00,111191,2481,47455,53.8671,20.7028
30,wielkopolskie,2021-04-06T10:30:00,240757,5439,78876,52.28,17.3523
32,zachodniopomorskie,2021-04-06T10:30:00,111602,2214,35941,53.4658,15.1823
,nieokreślono,2021-04-06T10:30:00,49774,80,1176067,52.0693,19.4803
