TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-04 10:30:00,222192,5021,128139,51.134,16.8842
04,kujawsko-pomorskie,2021-11-04 10:30:00,187155,4897,92912,53.1648,18.4834
06,lubelskie,2021-11-04 10:30:00,158967,4948,78449,51.2494,23.1011
08,lubuskie,2021-11-04 10:30:00,76617,2073,43791,52.2275,15.2559
10,łódzkie,2021-11-04 10:30:00,190273,5290,98244,51.4635,19.1727
12,małopolskie,2021-11-04 10:30:00,232918,5998,119188,49.7225,20.2503
14,mazowieckie,2021-11-04 10:30:00,431554,9735,254642,51.8927,21.0022
16,opolskie,2021-11-04 10:30:00,72571,2102,33850,50.8004,17.938
18,podkarpackie,2021-11-04 10:30:00,135446,4585,70290,50.0575,22.0896
20,podlaskie,2021-11-04 10:30:00,84594,2318,42810,53.0697,22.9675
22,pomorskie,2021-11-04 10:30:00,200998,4541,109793,54.2944,18.1531
24,śląskie,2021-11-04 10:30:00,372887,9586,209591,50.5717,19.322
26,świętokrzyskie,2021-11-04 10:30:00,75997,2648,39150,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-04 10:30:00,128170,3093,67191,53.8671,20.7028
30,wielkopolskie,2021-11-04 10:30:00,293989,7480,152658,52.28,17.3523
32,zachodniopomorskie,2021-11-04 10:30:00,139435,3004,68244,53.4658,15.1823
,nieokreślono,2021-11-04 10:30:00,56850,76,1114042,52.0693,19.4803
