TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-05 10:30:00,266631,5366,159575,51.134,16.8842
04,kujawsko-pomorskie,2021-12-05 10:30:00,217896,5340,115810,53.1648,18.4834
06,lubelskie,2021-12-05 10:30:00,198783,6164,123646,51.2494,23.1011
08,lubuskie,2021-12-05 10:30:00,90501,2236,53369,52.2275,15.2559
10,łódzkie,2021-12-05 10:30:00,226262,5827,127443,51.4635,19.1727
12,małopolskie,2021-12-05 10:30:00,279125,6661,152080,49.7225,20.2503
14,mazowieckie,2021-12-05 10:30:00,547203,10974,355503,51.8927,21.0022
16,opolskie,2021-12-05 10:30:00,88961,2358,44732,50.8004,17.938
18,podkarpackie,2021-12-05 10:30:00,160752,5175,91495,50.0575,22.0896
20,podlaskie,2021-12-05 10:30:00,104446,2861,65147,53.0697,22.9675
22,pomorskie,2021-12-05 10:30:00,235316,4847,136052,54.2944,18.1531
24,śląskie,2021-12-05 10:30:00,439612,10260,253991,50.5717,19.322
26,świętokrzyskie,2021-12-05 10:30:00,88631,2909,48602,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-05 10:30:00,149850,3386,84612,53.8671,20.7028
30,wielkopolskie,2021-12-05 10:30:00,343863,7907,187420,52.28,17.3523
32,zachodniopomorskie,2021-12-05 10:30:00,171050,3318,93500,53.4658,15.1823
,nieokreślono,2021-12-05 10:30:00,62539,86,1049288,52.0693,19.4803
