TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-02T10:30:00,205947,4346,108702,51.134,16.8842
04,kujawsko-pomorskie,2021-05-02T10:30:00,176776,4433,81986,53.1648,18.4834
06,lubelskie,2021-05-02T10:30:00,122488,4131,51447,51.2494,23.1011
08,lubuskie,2021-05-02T10:30:00,72432,1861,39102,52.2275,15.2559
10,łódzkie,2021-05-02T10:30:00,173878,4618,80993,51.4635,19.1727
12,małopolskie,2021-05-02T10:30:00,216862,5255,101179,49.7225,20.2503
14,mazowieckie,2021-05-02T10:30:00,386898,8695,217168,51.8927,21.0022
16,opolskie,2021-05-02T10:30:00,67400,1885,27604,50.8004,17.938
18,podkarpackie,2021-05-02T10:30:00,124641,4140,61147,50.0575,22.0896
20,podlaskie,2021-05-02T10:30:00,68148,2007,31081,53.0697,22.9675
22,pomorskie,2021-05-02T10:30:00,187938,4128,97060,54.2944,18.1531
24,śląskie,2021-05-02T10:30:00,352268,8149,182618,50.5717,19.322
26,świętokrzyskie,2021-05-02T10:30:00,71023,2215,33435,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-02T10:30:00,119855,2797,60173,53.8671,20.7028
30,wielkopolskie,2021-05-02T10:30:00,277107,6694,132474,52.28,17.3523
32,zachodniopomorskie,2021-05-02T10:30:00,125834,2629,54937,53.4658,15.1823
,nieokreślono,2021-05-02T10:30:00,53738,85,1159862,52.0693,19.4803
