TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-22T10:31:00,213339,4934,123067,51.134,16.8842
04,kujawsko-pomorskie,2021-07-22T10:31:00,180696,4787,89121,53.1648,18.4834
06,lubelskie,2021-07-22T10:31:00,127017,4475,59015,51.2494,23.1011
08,lubuskie,2021-07-22T10:31:00,74048,2052,42253,52.2275,15.2559
10,łódzkie,2021-07-22T10:31:00,180231,5130,92811,51.4635,19.1727
12,małopolskie,2021-07-22T10:31:00,222802,5864,112651,49.7225,20.2503
14,mazowieckie,2021-07-22T10:31:00,396866,9454,235826,51.8927,21.0022
16,opolskie,2021-07-22T10:31:00,69984,2053,32342,50.8004,17.938
18,podkarpackie,2021-07-22T10:31:00,126605,4460,64877,50.0575,22.0896
20,podlaskie,2021-07-22T10:31:00,69995,2145,34004,53.0697,22.9675
22,pomorskie,2021-07-22T10:31:00,192421,4487,104775,54.2944,18.1531
24,śląskie,2021-07-22T10:31:00,362608,9423,203850,50.5717,19.322
26,świętokrzyskie,2021-07-22T10:31:00,73083,2575,37376,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-22T10:31:00,121956,3011,63790,53.8671,20.7028
30,wielkopolskie,2021-07-22T10:31:00,285815,7374,147957,52.28,17.3523
32,zachodniopomorskie,2021-07-22T10:31:00,129966,2934,62440,53.4658,15.1823
,nieokreślono,2021-07-22T10:31:00,54408,73,1146933,52.0693,19.4803
