TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-26T10:31:00,110121,2728,12142,51.134,16.8842
04,kujawsko-pomorskie,2021-02-26T10:31:00,117717,2778,19749,53.1648,18.4834
06,lubelskie,2021-02-26T10:31:00,82818,2848,10876,51.2494,23.1011
08,lubuskie,2021-02-26T10:31:00,42993,1142,7036,52.2275,15.2559
10,łódzkie,2021-02-26T10:31:00,106059,3037,12274,51.4635,19.1727
12,małopolskie,2021-02-26T10:31:00,126437,3355,9862,49.7225,20.2503
14,mazowieckie,2021-02-26T10:31:00,214258,5502,33921,51.8927,21.0022
16,opolskie,2021-02-26T10:31:00,43521,1340,4285,50.8004,17.938
18,podkarpackie,2021-02-26T10:31:00,74611,2433,7861,50.0575,22.0896
20,podlaskie,2021-02-26T10:31:00,46903,1332,7947,53.0697,22.9675
22,pomorskie,2021-02-26T10:31:00,118584,2729,21662,54.2944,18.1531
24,śląskie,2021-02-26T10:31:00,187723,4618,17935,50.5717,19.322
26,świętokrzyskie,2021-02-26T10:31:00,41966,1286,3881,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-26T10:31:00,80357,1933,15142,53.8671,53.8671
30,wielkopolskie,2021-02-26T10:31:00,167178,4421,20921,52.28,17.3523
32,zachodniopomorskie,2021-02-26T10:31:00,86533,1849,14597,53.4658,15.1823
,nieokreślono,2021-02-26T10:31:00,37009,22,1185461,52.0693,19.4803
