TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-02T10:30:00,213416,4935,123155,51.134,16.8842
04,kujawsko-pomorskie,2021-08-02T10:30:00,180744,4790,89193,53.1648,18.4834
06,lubelskie,2021-08-02T10:30:00,127113,4480,59109,51.2494,23.1011
08,lubuskie,2021-08-02T10:30:00,74075,2053,42270,52.2275,15.2559
10,łódzkie,2021-08-02T10:30:00,180284,5133,92900,51.4635,19.1727
12,małopolskie,2021-08-02T10:30:00,222977,5865,112809,49.7225,20.2503
14,mazowieckie,2021-08-02T10:30:00,397030,9455,236031,51.8927,21.0022
16,opolskie,2021-08-02T10:30:00,70005,2054,32358,50.8004,17.938
18,podkarpackie,2021-08-02T10:30:00,126684,4460,64921,50.0575,22.0896
20,podlaskie,2021-08-02T10:30:00,70043,2146,34054,53.0697,22.9675
22,pomorskie,2021-08-02T10:30:00,192509,4490,104847,54.2944,18.1531
24,śląskie,2021-08-02T10:30:00,362754,9426,203984,50.5717,19.322
26,świętokrzyskie,2021-08-02T10:30:00,73114,2575,37410,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-02T10:30:00,122006,3012,63831,53.8671,20.7028
30,wielkopolskie,2021-08-02T10:30:00,285886,7380,148078,52.28,17.3523
32,zachodniopomorskie,2021-08-02T10:30:00,130013,2934,62495,53.4658,15.1823
,nieokreślono,2021-08-02T10:30:00,54467,73,1146455,52.0693,19.4803
