TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-14 10:30:00,230460,5064,133193,51.134,16.8842
04,kujawsko-pomorskie,2021-11-14 10:30:00,193344,4966,96551,53.1648,18.4834
06,lubelskie,2021-11-14 10:30:00,174032,5242,93272,51.2494,23.1011
08,lubuskie,2021-11-14 10:30:00,79182,2086,45278,52.2275,15.2559
10,łódzkie,2021-11-14 10:30:00,199348,5400,104023,51.4635,19.1727
12,małopolskie,2021-11-14 10:30:00,242142,6109,124113,49.7225,20.2503
14,mazowieckie,2021-11-14 10:30:00,463399,9977,275067,51.8927,21.0022
16,opolskie,2021-11-14 10:30:00,75369,2134,35282,50.8004,17.938
18,podkarpackie,2021-11-14 10:30:00,142031,4676,74558,50.0575,22.0896
20,podlaskie,2021-11-14 10:30:00,91957,2430,49928,53.0697,22.9675
22,pomorskie,2021-11-14 10:30:00,208592,4590,114593,54.2944,18.1531
24,śląskie,2021-11-14 10:30:00,384068,9690,215539,50.5717,19.322
26,świętokrzyskie,2021-11-14 10:30:00,78584,2682,40770,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-14 10:30:00,133405,3144,70765,53.8671,20.7028
30,wielkopolskie,2021-11-14 10:30:00,303275,7548,157380,52.28,17.3523
32,zachodniopomorskie,2021-11-14 10:30:00,146955,3052,72965,53.4658,15.1823
,nieokreślono,2021-11-14 10:30:00,58372,77,1099339,52.0693,19.4803
