TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-25 10:30:00,217805,4982,126081,51.134,16.8842
04,kujawsko-pomorskie,2021-10-25 10:30:00,183903,4852,91288,53.1648,18.4834
06,lubelskie,2021-10-25 10:30:00,145028,4704,68731,51.2494,23.1011
08,lubuskie,2021-10-25 10:30:00,75358,2070,43166,52.2275,15.2559
10,łódzkie,2021-10-25 10:30:00,185109,5217,96057,51.4635,19.1727
12,małopolskie,2021-10-25 10:30:00,228614,5950,117090,49.7225,20.2503
14,mazowieckie,2021-10-25 10:30:00,413761,9601,245663,51.8927,21.0022
16,opolskie,2021-10-25 10:30:00,71350,2088,33227,50.8004,17.938
18,podkarpackie,2021-10-25 10:30:00,131686,4545,67993,50.0575,22.0896
20,podlaskie,2021-10-25 10:30:00,78019,2228,38477,53.0697,22.9675
22,pomorskie,2021-10-25 10:30:00,196828,4523,107785,54.2944,18.1531
24,śląskie,2021-10-25 10:30:00,367768,9510,207371,50.5717,19.322
26,świętokrzyskie,2021-10-25 10:30:00,74584,2614,38399,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-25 10:30:00,124963,3054,65696,53.8671,20.7028
30,wielkopolskie,2021-10-25 10:30:00,290124,7448,150772,52.28,17.3523
32,zachodniopomorskie,2021-10-25 10:30:00,135245,2984,65859,53.4658,15.1823
,nieokreślono,2021-10-25 10:30:00,55735,77,1125244,52.0693,19.4803
