TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-11 10:31:00,213491,4937,123231,51.134,16.8842
04,kujawsko-pomorskie,2021-08-11 10:31:00,180808,4793,89255,53.1648,18.4834
06,lubelskie,2021-08-11 10:31:00,127218,4483,59202,51.2494,23.1011
08,lubuskie,2021-08-11 10:31:00,74098,2055,42298,52.2275,15.2559
10,łódzkie,2021-08-11 10:31:00,180350,5133,92964,51.4635,19.1727
12,małopolskie,2021-08-11 10:31:00,223196,5865,113007,49.7225,20.2503
14,mazowieckie,2021-08-11 10:31:00,397230,9457,236194,51.8927,21.0022
16,opolskie,2021-08-11 10:31:00,70038,2054,32384,50.8004,17.938
18,podkarpackie,2021-08-11 10:31:00,126768,4464,64991,50.0575,22.0896
20,podlaskie,2021-08-11 10:31:00,70099,2147,34105,53.0697,22.9675
22,pomorskie,2021-08-11 10:31:00,192582,4490,104926,54.2944,18.1531
24,śląskie,2021-08-11 10:31:00,362893,9429,204133,50.5717,19.322
26,świętokrzyskie,2021-08-11 10:31:00,73149,2576,37443,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-11 10:31:00,122054,3014,63880,53.8671,20.7028
30,wielkopolskie,2021-08-11 10:31:00,285963,7385,148141,52.28,17.3523
32,zachodniopomorskie,2021-08-11 10:31:00,130073,2934,62547,53.4658,15.1823
,nieokreślono,2021-08-11 10:31:00,54547,73,1146050,52.0693,19.4803
