TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-08T10:30:00,212832,4846,122177,51.134,16.8842
04,kujawsko-pomorskie,2021-06-08T10:30:00,180432,4741,88671,53.1648,18.4834
06,lubelskie,2021-06-08T10:30:00,126548,4407,58325,51.2494,23.1011
08,lubuskie,2021-06-08T10:30:00,73961,2034,42088,52.2275,15.2559
10,łódzkie,2021-06-08T10:30:00,179758,5062,91732,51.4635,19.1727
12,małopolskie,2021-06-08T10:30:00,222342,5782,111892,49.7225,20.2503
14,mazowieckie,2021-06-08T10:30:00,396040,9332,234503,51.8927,21.0022
16,opolskie,2021-06-08T10:30:00,69838,2033,32007,50.8004,17.938
18,podkarpackie,2021-06-08T10:30:00,126388,4424,64606,50.0575,22.0896
20,podlaskie,2021-06-08T10:30:00,69798,2127,33718,53.0697,22.9675
22,pomorskie,2021-06-08T10:30:00,192152,4428,104335,54.2944,18.1531
24,śląskie,2021-06-08T10:30:00,362020,9310,202741,50.5717,19.322
26,świętokrzyskie,2021-06-08T10:30:00,72900,2521,37075,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-08T10:30:00,121772,2980,63501,53.8671,20.7028
30,wielkopolskie,2021-06-08T10:30:00,285152,7267,146932,52.28,17.3523
32,zachodniopomorskie,2021-06-08T10:30:00,129677,2892,61925,53.4658,15.1823
,nieokreślono,2021-06-08T10:30:00,54119,69,1150112,52.0693,19.4803
