TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-03-28T10:31:00,152898,3231,40401,51.134,16.8842
04,kujawsko-pomorskie,2021-03-28T10:31:00,149491,3382,44272,53.1648,18.4834
06,lubelskie,2021-03-28T10:31:00,100355,3353,24230,51.2494,23.1011
08,lubuskie,2021-03-28T10:31:00,59452,1438,20387,52.2275,15.2559
10,łódzkie,2021-03-28T10:31:00,136706,3490,33096,51.4635,19.1727
12,małopolskie,2021-03-28T10:31:00,170145,3860,38093,49.7225,20.2503
14,mazowieckie,2021-03-28T10:31:00,310252,6715,105218,51.8927,21.0022
16,opolskie,2021-03-28T10:31:00,53536,1498,10683,50.8004,17.938
18,podkarpackie,2021-03-28T10:31:00,103860,3060,29920,50.0575,22.0896
20,podlaskie,2021-03-28T10:31:00,58575,1644,18120,53.0697,22.9675
22,pomorskie,2021-03-28T10:31:00,159600,3288,55442,54.2944,18.1531
24,śląskie,2021-03-28T10:31:00,264131,5668,65402,50.5717,19.322
26,świętokrzyskie,2021-03-28T10:31:00,55519,1593,12983,50.6261,20.9406
28,warmińsko-mazurskie,2021-03-28T10:31:00,106155,2355,39731,53.8671,20.7028
30,wielkopolskie,2021-03-28T10:31:00,218765,5106,53622,52.28,17.3523
32,zachodniopomorskie,2021-03-28T10:31:00,104440,2125,28030,53.4658,15.1823
,nieokreślono,2021-03-28T10:31:00,47111,78,1179292,52.0693,19.4803
