TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-25 10:30:00,214624,4947,124120,51.134,16.8842
04,kujawsko-pomorskie,2021-09-25 10:30:00,181464,4808,89794,53.1648,18.4834
06,lubelskie,2021-09-25 10:30:00,129355,4515,60437,51.2494,23.1011
08,lubuskie,2021-09-25 10:30:00,74413,2061,42558,52.2275,15.2559
10,łódzkie,2021-09-25 10:30:00,181533,5160,93817,51.4635,19.1727
12,małopolskie,2021-09-25 10:30:00,224876,5893,114511,49.7225,20.2503
14,mazowieckie,2021-09-25 10:30:00,399883,9487,238203,51.8927,21.0022
16,opolskie,2021-09-25 10:30:00,70411,2057,32697,50.8004,17.938
18,podkarpackie,2021-09-25 10:30:00,128017,4483,65861,50.0575,22.0896
20,podlaskie,2021-09-25 10:30:00,71073,2158,34774,53.0697,22.9675
22,pomorskie,2021-09-25 10:30:00,193565,4504,105773,54.2944,18.1531
24,śląskie,2021-09-25 10:30:00,364186,9448,205219,50.5717,19.322
26,świętokrzyskie,2021-09-25 10:30:00,73452,2595,37812,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-25 10:30:00,122644,3024,64279,53.8671,20.7028
30,wielkopolskie,2021-09-25 10:30:00,286992,7401,148929,52.28,17.3523
32,zachodniopomorskie,2021-09-25 10:30:00,131216,2954,63346,53.4658,15.1823
,nieokreślono,2021-09-25 10:30:00,54887,76,1138646,52.0693,19.4803
