TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-07-07T10:30:00,213230,4917,122952,51.134,16.8842
04,kujawsko-pomorskie,2021-07-07T10:30:00,180642,4783,89035,53.1648,18.4834
06,lubelskie,2021-07-07T10:30:00,126925,4468,58927,51.2494,23.1011
08,lubuskie,2021-07-07T10:30:00,74033,2047,42232,52.2275,15.2559
10,łódzkie,2021-07-07T10:30:00,180140,5121,92477,51.4635,19.1727
12,małopolskie,2021-07-07T10:30:00,222676,5855,112544,49.7225,20.2503
14,mazowieckie,2021-07-07T10:30:00,396669,9442,235616,51.8927,21.0022
16,opolskie,2021-07-07T10:30:00,69960,2051,32310,50.8004,17.938
18,podkarpackie,2021-07-07T10:30:00,126557,4449,64836,50.0575,22.0896
20,podlaskie,2021-07-07T10:30:00,69930,2143,33947,53.0697,22.9675
22,pomorskie,2021-07-07T10:30:00,192348,4479,104691,54.2944,18.1531
24,śląskie,2021-07-07T10:30:00,362502,9418,203693,50.5717,19.322
26,świętokrzyskie,2021-07-07T10:30:00,73049,2567,37324,50.6261,20.9406
28,warmińsko-mazurskie,2021-07-07T10:30:00,121912,3009,63738,53.8671,20.7028
30,wielkopolskie,2021-07-07T10:30:00,285667,7365,147806,52.28,17.3523
32,zachodniopomorskie,2021-07-07T10:30:00,129909,2929,62362,53.4658,15.1823
,nieokreślono,2021-07-07T10:30:00,54354,71,1147803,52.0693,19.4803
