TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-21T10:30:00,211692,4723,119120,51.134,16.8842
04,kujawsko-pomorskie,2021-05-21T10:30:00,179876,4683,87117,53.1648,18.4834
06,lubelskie,2021-05-21T10:30:00,125755,4325,56513,51.2494,23.1011
08,lubuskie,2021-05-21T10:30:00,73719,1999,41399,52.2275,15.2559
10,łódzkie,2021-05-21T10:30:00,178723,4948,89109,51.4635,19.1727
12,małopolskie,2021-05-21T10:30:00,221373,5648,109463,49.7225,20.2503
14,mazowieckie,2021-05-21T10:30:00,394413,9176,230564,51.8927,21.0022
16,opolskie,2021-05-21T10:30:00,69345,1996,30861,50.8004,17.938
18,podkarpackie,2021-05-21T10:30:00,126069,4351,63900,50.0575,22.0896
20,podlaskie,2021-05-21T10:30:00,69449,2086,32890,53.0697,22.9675
22,pomorskie,2021-05-21T10:30:00,191485,4367,102437,54.2944,18.1531
24,śląskie,2021-05-21T10:30:00,360511,9026,198671,50.5717,19.322
26,świętokrzyskie,2021-05-21T10:30:00,72551,2434,36217,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-21T10:30:00,121435,2920,62684,53.8671,20.7028
30,wielkopolskie,2021-05-21T10:30:00,283684,7119,143586,52.28,17.3523
32,zachodniopomorskie,2021-05-21T10:30:00,128985,2821,60186,53.4658,15.1823
,nieokreślono,2021-05-21T10:30:00,53966,69,1153314,52.0693,19.4803
