TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-21T10:30:00,213083,4899,122700,51.134,16.8842
04,kujawsko-pomorskie,2021-06-21T10:30:00,180574,4764,88909,53.1648,18.4834
06,lubelskie,2021-06-21T10:30:00,126812,4440,58716,51.2494,23.1011
08,lubuskie,2021-06-21T10:30:00,74013,2041,42194,52.2275,15.2559
10,łódzkie,2021-06-21T10:30:00,180006,5103,92226,51.4635,19.1727
12,małopolskie,2021-06-21T10:30:00,222564,5820,112334,49.7225,20.2503
14,mazowieckie,2021-06-21T10:30:00,396456,9409,235240,51.8927,21.0022
16,opolskie,2021-06-21T10:30:00,69925,2044,32227,50.8004,17.938
18,podkarpackie,2021-06-21T10:30:00,126492,4442,64753,50.0575,22.0896
20,podlaskie,2021-06-21T10:30:00,69879,2141,33875,53.0697,22.9675
22,pomorskie,2021-06-21T10:30:00,192269,4465,104565,54.2944,18.1531
24,śląskie,2021-06-21T10:30:00,362339,9379,203378,50.5717,19.322
26,świętokrzyskie,2021-06-21T10:30:00,72984,2550,37236,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-21T10:30:00,121845,2999,63662,53.8671,20.7028
30,wielkopolskie,2021-06-21T10:30:00,285468,7347,147539,52.28,17.3523
32,zachodniopomorskie,2021-06-21T10:30:00,129823,2917,62230,53.4658,15.1823
,nieokreślono,2021-06-21T10:30:00,54308,69,1148864,52.0693,19.4803
