TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-10 10:30:00,277105,5477,168568,51.134,16.8842
04,kujawsko-pomorskie,2021-12-10 10:30:00,224045,5484,121482,53.1648,18.4834
06,lubelskie,2021-12-10 10:30:00,202200,6322,128520,51.2494,23.1011
08,lubuskie,2021-12-10 10:30:00,94100,2286,56325,52.2275,15.2559
10,łódzkie,2021-12-10 10:30:00,233009,5976,133916,51.4635,19.1727
12,małopolskie,2021-12-10 10:30:00,289142,6862,161268,49.7225,20.2503
14,mazowieckie,2021-12-10 10:30:00,563643,11281,374609,51.8927,21.0022
16,opolskie,2021-12-10 10:30:00,92648,2445,47913,50.8004,17.938
18,podkarpackie,2021-12-10 10:30:00,164589,5324,95836,50.0575,22.0896
20,podlaskie,2021-12-10 10:30:00,106262,2981,67672,53.0697,22.9675
22,pomorskie,2021-12-10 10:30:00,242628,4942,142660,54.2944,18.1531
24,śląskie,2021-12-10 10:30:00,454897,10498,267636,50.5717,19.322
26,świętokrzyskie,2021-12-10 10:30:00,91201,2983,51126,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-10 10:30:00,154183,3483,88562,53.8671,20.7028
30,wielkopolskie,2021-12-10 10:30:00,354988,8087,197517,52.28,17.3523
32,zachodniopomorskie,2021-12-10 10:30:00,177000,3412,99321,53.4658,15.1823
,nieokreślono,2021-12-10 10:30:00,63396,85,1034086,52.0693,19.4803
