TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-23 10:30:00,217453,4982,125842,51.134,16.8842
04,kujawsko-pomorskie,2021-10-23 10:30:00,183647,4852,91093,53.1648,18.4834
06,lubelskie,2021-10-23 10:30:00,143612,4703,67369,51.2494,23.1011
08,lubuskie,2021-10-23 10:30:00,75280,2070,43083,52.2275,15.2559
10,łódzkie,2021-10-23 10:30:00,184768,5217,95741,51.4635,19.1727
12,małopolskie,2021-10-23 10:30:00,228273,5950,116754,49.7225,20.2503
14,mazowieckie,2021-10-23 10:30:00,412000,9592,244590,51.8927,21.0022
16,opolskie,2021-10-23 10:30:00,71234,2088,33150,50.8004,17.938
18,podkarpackie,2021-10-23 10:30:00,131198,4545,67774,50.0575,22.0896
20,podlaskie,2021-10-23 10:30:00,77327,2227,37885,53.0697,22.9675
22,pomorskie,2021-10-23 10:30:00,196489,4523,107522,54.2944,18.1531
24,śląskie,2021-10-23 10:30:00,367375,9510,207101,50.5717,19.322
26,świętokrzyskie,2021-10-23 10:30:00,74457,2614,38322,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-23 10:30:00,124764,3054,65513,53.8671,20.7028
30,wielkopolskie,2021-10-23 10:30:00,289827,7448,150519,52.28,17.3523
32,zachodniopomorskie,2021-10-23 10:30:00,134854,2982,65575,53.4658,15.1823
,nieokreślono,2021-10-23 10:30:00,55642,77,1125812,52.0693,19.4803
