TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-18T10:31:00,105653,2613,9622,51.134,16.8842
04,kujawsko-pomorskie,2021-02-18T10:31:00,113109,2669,15980,53.1648,18.4834
06,lubelskie,2021-02-18T10:31:00,80169,2730,8702,51.2494,23.1011
08,lubuskie,2021-02-18T10:31:00,40537,1087,5346,52.2275,15.2559
10,łódzkie,2021-02-18T10:31:00,102652,2931,9743,51.4635,19.1727
12,małopolskie,2021-02-18T10:31:00,122359,3263,7418,49.7225,20.2503
14,mazowieckie,2021-02-18T10:31:00,202329,5225,25575,51.8927,21.0022
16,opolskie,2021-02-18T10:31:00,42527,1309,3552,50.8004,17.938
18,podkarpackie,2021-02-18T10:31:00,70677,2337,5469,50.0575,22.0896
20,podlaskie,2021-02-18T10:31:00,44625,1243,6084,53.0697,22.9675
22,pomorskie,2021-02-18T10:31:00,111956,2591,17089,54.2944,18.1531
24,śląskie,2021-02-18T10:31:00,180927,4442,13724,50.5717,19.322
26,świętokrzyskie,2021-02-18T10:31:00,40574,1235,2995,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-18T10:31:00,74902,1849,11239,53.8671,20.7028
30,wielkopolskie,2021-02-18T10:31:00,161980,4289,16794,52.28,17.3523
32,zachodniopomorskie,2021-02-18T10:31:00,83875,1748,12264,53.4658,15.1823
,nieokreślono,2021-02-18T10:31:00,35595,21,1187070,52.0693,19.4803
