TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-29 10:31:00,253955,5233,149231,51.134,16.8842
04,kujawsko-pomorskie,2021-11-29 10:31:00,209735,5208,108700,53.1648,18.4834
06,lubelskie,2021-11-29 10:31:00,192923,5892,115965,51.2494,23.1011
08,lubuskie,2021-11-29 10:31:00,86525,2174,50236,52.2275,15.2559
10,łódzkie,2021-11-29 10:31:00,217695,5663,119609,51.4635,19.1727
12,małopolskie,2021-11-29 10:31:00,266301,6430,141133,49.7225,20.2503
14,mazowieckie,2021-11-29 10:31:00,523694,10641,329762,51.8927,21.0022
16,opolskie,2021-11-29 10:31:00,84253,2255,40699,50.8004,17.938
18,podkarpackie,2021-11-29 10:31:00,155080,4995,85915,50.0575,22.0896
20,podlaskie,2021-11-29 10:31:00,101391,2708,61207,53.0697,22.9675
22,pomorskie,2021-11-29 10:31:00,226458,4721,128127,54.2944,18.1531
24,śląskie,2021-11-29 10:31:00,419293,10006,237788,50.5717,19.322
26,świętokrzyskie,2021-11-29 10:31:00,85093,2816,45694,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-29 10:31:00,144293,3273,79923,53.8671,20.7028
30,wielkopolskie,2021-11-29 10:31:00,329368,7741,175405,52.28,17.3523
32,zachodniopomorskie,2021-11-29 10:31:00,163462,3218,86347,53.4658,15.1823
,nieokreślono,2021-11-29 10:31:00,61442,81,1067030,52.0693,19.4803
