TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-09 10:30:00,225745,5039,130275,51.134,16.8842
04,kujawsko-pomorskie,2021-11-09 10:30:00,189882,4921,94485,53.1648,18.4834
06,lubelskie,2021-11-09 10:30:00,166450,5090,86007,51.2494,23.1011
08,lubuskie,2021-11-09 10:30:00,77723,2077,44455,52.2275,15.2559
10,łódzkie,2021-11-09 10:30:00,194412,5334,100672,51.4635,19.1727
12,małopolskie,2021-11-09 10:30:00,237008,6041,121194,49.7225,20.2503
14,mazowieckie,2021-11-09 10:30:00,445947,9827,263874,51.8927,21.0022
16,opolskie,2021-11-09 10:30:00,73671,2114,34526,50.8004,17.938
18,podkarpackie,2021-11-09 10:30:00,138355,4618,72207,50.0575,22.0896
20,podlaskie,2021-11-09 10:30:00,88178,2358,46468,53.0697,22.9675
22,pomorskie,2021-11-09 10:30:00,204437,4547,111720,54.2944,18.1531
24,śląskie,2021-11-09 10:30:00,377376,9631,212136,50.5717,19.322
26,świętokrzyskie,2021-11-09 10:30:00,77140,2665,39831,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-09 10:30:00,130589,3115,68737,53.8671,20.7028
30,wielkopolskie,2021-11-09 10:30:00,297981,7507,154761,52.28,17.3523
32,zachodniopomorskie,2021-11-09 10:30:00,142757,3020,70475,53.4658,15.1823
,nieokreślono,2021-11-09 10:30:00,57528,76,1106635,52.0693,19.4803
