TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-14T10:30:00,212992,4874,122479,51.134,16.8842
04,kujawsko-pomorskie,2021-06-14T10:30:00,180504,4757,88802,53.1648,18.4834
06,lubelskie,2021-06-14T10:30:00,126691,4427,58525,51.2494,23.1011
08,lubuskie,2021-06-14T10:30:00,73998,2037,42139,52.2275,15.2559
10,łódzkie,2021-06-14T10:30:00,179907,5091,92005,51.4635,19.1727
12,małopolskie,2021-06-14T10:30:00,222472,5806,112124,49.7225,20.2503
14,mazowieckie,2021-06-14T10:30:00,396299,9380,234919,51.8927,21.0022
16,opolskie,2021-06-14T10:30:00,69884,2035,32150,50.8004,17.938
18,podkarpackie,2021-06-14T10:30:00,126449,4431,64689,50.0575,22.0896
20,podlaskie,2021-06-14T10:30:00,69841,2137,33811,53.0697,22.9675
22,pomorskie,2021-06-14T10:30:00,192222,4437,104472,54.2944,18.1531
24,śląskie,2021-06-14T10:30:00,362205,9342,203092,50.5717,19.322
26,świętokrzyskie,2021-06-14T10:30:00,72943,2538,37167,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-14T10:30:00,121820,2993,63580,53.8671,20.7028
30,wielkopolskie,2021-06-14T10:30:00,285348,7312,147269,52.28,17.3523
32,zachodniopomorskie,2021-06-14T10:30:00,129752,2908,62109,53.4658,15.1823
,nieokreślono,2021-06-14T10:30:00,54281,69,1149527,52.0693,19.4803
