TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-18 10:30:00,291103,5702,186408,51.134,16.8842
04,kujawsko-pomorskie,2021-12-18 10:30:00,232474,5682,132278,53.1648,18.4834
06,lubelskie,2021-12-18 10:30:00,206884,6526,135124,51.2494,23.1011
08,lubuskie,2021-12-18 10:30:00,99012,2342,62364,52.2275,15.2559
10,łódzkie,2021-12-18 10:30:00,242479,6195,145542,51.4635,19.1727
12,małopolskie,2021-12-18 10:30:00,303137,7186,178239,49.7225,20.2503
14,mazowieckie,2021-12-18 10:30:00,585870,11758,404122,51.8927,21.0022
16,opolskie,2021-12-18 10:30:00,98225,2588,54582,50.8004,17.938
18,podkarpackie,2021-12-18 10:30:00,170217,5578,102872,50.0575,22.0896
20,podlaskie,2021-12-18 10:30:00,108273,3085,71198,53.0697,22.9675
22,pomorskie,2021-12-18 10:30:00,252813,5113,154800,54.2944,18.1531
24,śląskie,2021-12-18 10:30:00,476539,10944,294196,50.5717,19.322
26,świętokrzyskie,2021-12-18 10:30:00,94855,3112,55592,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-18 10:30:00,159989,3615,95739,53.8671,20.7028
30,wielkopolskie,2021-12-18 10:30:00,370813,8359,216763,52.28,17.3523
32,zachodniopomorskie,2021-12-18 10:30:00,185598,3545,109565,53.4658,15.1823
,nieokreślono,2021-12-18 10:30:00,64583,85,1012929,52.0693,19.4803
