TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-30 10:30:00,304558,6046,207085,51.134,16.8842
04,kujawsko-pomorskie,2021-12-30 10:30:00,240480,6026,144652,53.1648,18.4834
06,lubelskie,2021-12-30 10:30:00,211322,6781,141727,51.2494,23.1011
08,lubuskie,2021-12-30 10:30:00,103230,2453,69537,52.2275,15.2559
10,łódzkie,2021-12-30 10:30:00,251844,6564,159212,51.4635,19.1727
12,małopolskie,2021-12-30 10:30:00,317471,7709,198655,49.7225,20.2503
14,mazowieckie,2021-12-30 10:30:00,607198,12296,436743,51.8927,21.0022
16,opolskie,2021-12-30 10:30:00,103366,2783,62708,50.8004,17.938
18,podkarpackie,2021-12-30 10:30:00,175144,5888,110649,50.0575,22.0896
20,podlaskie,2021-12-30 10:30:00,110159,3219,74249,53.0697,22.9675
22,pomorskie,2021-12-30 10:30:00,263333,5339,169736,54.2944,18.1531
24,śląskie,2021-12-30 10:30:00,496623,11577,325688,50.5717,19.322
26,świętokrzyskie,2021-12-30 10:30:00,98428,3279,60891,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-30 10:30:00,165014,3813,104037,53.8671,20.7028
30,wielkopolskie,2021-12-30 10:30:00,386910,8820,240160,52.28,17.3523
32,zachodniopomorskie,2021-12-30 10:30:00,193670,3736,121842,53.4658,15.1823
,nieokreślono,2021-12-30 10:30:00,65858,86,986719,52.0693,19.4803
