TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-07T10:31:00,174130,3496,62550,51.134,16.8842
04,kujawsko-pomorskie,2021-04-07T10:31:00,160107,3691,57881,53.1648,18.4834
06,lubelskie,2021-04-07T10:31:00,108308,3546,32002,51.2494,23.1011
08,lubuskie,2021-04-07T10:31:00,64822,1521,27549,52.2275,15.2559
10,łódzkie,2021-04-07T10:31:00,150110,3729,48252,51.4635,19.1727
12,małopolskie,2021-04-07T10:31:00,188580,4218,59929,49.7225,20.2503
14,mazowieckie,2021-04-07T10:31:00,343285,7193,148557,51.8927,21.0022
16,opolskie,2021-04-07T10:31:00,58428,1597,15803,50.8004,17.938
18,podkarpackie,2021-04-07T10:31:00,112876,3320,42194,50.0575,22.0896
20,podlaskie,2021-04-07T10:31:00,62022,1725,22473,53.0697,22.9675
22,pomorskie,2021-04-07T10:31:00,171381,3497,72351,54.2944,18.1531
24,śląskie,2021-04-07T10:31:00,299609,6170,105081,50.5717,19.322
26,świętokrzyskie,2021-04-07T10:31:00,61663,1729,19966,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-07T10:31:00,111723,2511,47805,53.8671,20.7028
30,wielkopolskie,2021-04-07T10:31:00,242233,5459,80619,52.28,17.3523
32,zachodniopomorskie,2021-04-07T10:31:00,112306,2221,36724,53.4658,15.1823
,nieokreślono,2021-04-07T10:31:00,50034,80,1174961,52.0693,19.4803
