TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-09T10:30:00,212876,4856,122218,51.134,16.8842
04,kujawsko-pomorskie,2021-06-09T10:30:00,180448,4748,88685,53.1648,18.4834
06,lubelskie,2021-06-09T10:30:00,126580,4416,58341,51.2494,23.1011
08,lubuskie,2021-06-09T10:30:00,73969,2036,42098,52.2275,15.2559
10,łódzkie,2021-06-09T10:30:00,179794,5075,91754,51.4635,19.1727
12,małopolskie,2021-06-09T10:30:00,222378,5788,111911,49.7225,20.2503
14,mazowieckie,2021-06-09T10:30:00,396098,9351,234559,51.8927,21.0022
16,opolskie,2021-06-09T10:30:00,69851,2033,32022,50.8004,17.938
18,podkarpackie,2021-06-09T10:30:00,126392,4425,64616,50.0575,22.0896
20,podlaskie,2021-06-09T10:30:00,69806,2131,33734,53.0697,22.9675
22,pomorskie,2021-06-09T10:30:00,192160,4429,104357,54.2944,18.1531
24,śląskie,2021-06-09T10:30:00,362067,9321,202787,50.5717,19.322
26,świętokrzyskie,2021-06-09T10:30:00,72910,2523,37089,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-09T10:30:00,121787,2985,63508,53.8671,20.7028
30,wielkopolskie,2021-06-09T10:30:00,285208,7281,146969,52.28,17.3523
32,zachodniopomorskie,2021-06-09T10:30:00,129705,2896,61955,53.4658,15.1823
,nieokreślono,2021-06-09T10:30:00,54260,69,1150044,52.0693,19.4803
