TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-03 10:31:00,215050,4950,124482,51.134,16.8842
04,kujawsko-pomorskie,2021-10-03 10:31:00,181730,4819,90061,53.1648,18.4834
06,lubelskie,2021-10-03 10:31:00,130919,4537,61319,51.2494,23.1011
08,lubuskie,2021-10-03 10:31:00,74521,2061,42673,52.2275,15.2559
10,łódzkie,2021-10-03 10:31:00,181959,5167,94228,51.4635,19.1727
12,małopolskie,2021-10-03 10:31:00,225431,5901,114977,49.7225,20.2503
14,mazowieckie,2021-10-03 10:31:00,401345,9508,239148,51.8927,21.0022
16,opolskie,2021-10-03 10:31:00,70515,2067,32803,50.8004,17.938
18,podkarpackie,2021-10-03 10:31:00,128530,4492,66233,50.0575,22.0896
20,podlaskie,2021-10-03 10:31:00,71636,2166,35121,53.0697,22.9675
22,pomorskie,2021-10-03 10:31:00,193966,4509,106054,54.2944,18.1531
24,śląskie,2021-10-03 10:31:00,364612,9458,205592,50.5717,19.322
26,świętokrzyskie,2021-10-03 10:31:00,73564,2596,37900,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-03 10:31:00,122928,3027,64495,53.8671,20.7028
30,wielkopolskie,2021-10-03 10:31:00,287373,7404,149237,52.28,17.3523
32,zachodniopomorskie,2021-10-03 10:31:00,131783,2957,63735,53.4658,15.1823
,nieokreślono,2021-10-03 10:31:00,55004,76,1136298,52.0693,19.4803
