TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-27 10:35:00,301158,5894,203424,51.134,16.8842
04,kujawsko-pomorskie,2021-12-27 10:35:00,238318,5863,142399,53.1648,18.4834
06,lubelskie,2021-12-27 10:35:00,209906,6682,140662,51.2494,23.1011
08,lubuskie,2021-12-27 10:35:00,102242,2422,68241,52.2275,15.2559
10,łódzkie,2021-12-27 10:35:00,249209,6391,156647,51.4635,19.1727
12,małopolskie,2021-12-27 10:35:00,313666,7484,194880,49.7225,20.2503
14,mazowieckie,2021-12-27 10:35:00,601792,12080,430881,51.8927,21.0022
16,opolskie,2021-12-27 10:35:00,102149,2691,61268,50.8004,17.938
18,podkarpackie,2021-12-27 10:35:00,173754,5813,109399,50.0575,22.0896
20,podlaskie,2021-12-27 10:35:00,109562,3162,73729,53.0697,22.9675
22,pomorskie,2021-12-27 10:35:00,260583,5240,166752,54.2944,18.1531
24,śląskie,2021-12-27 10:35:00,491428,11344,320090,50.5717,19.322
26,świętokrzyskie,2021-12-27 10:35:00,97491,3180,59956,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-27 10:35:00,163601,3742,102679,53.8671,20.7028
30,wielkopolskie,2021-12-27 10:35:00,382847,8625,235785,52.28,17.3523
32,zachodniopomorskie,2021-12-27 10:35:00,191609,3664,119630,53.4658,15.1823
,nieokreślono,2021-12-27 10:35:00,65550,88,995874,52.0693,19.4803
