TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-30T10:30:00,204715,4298,106001,51.134,16.8842
04,kujawsko-pomorskie,2021-04-30T10:30:00,176256,4403,80720,53.1648,18.4834
06,lubelskie,2021-04-30T10:30:00,121981,4102,50354,51.2494,23.1011
08,lubuskie,2021-04-30T10:30:00,72181,1836,38473,52.2275,15.2559
10,łódzkie,2021-04-30T10:30:00,173184,4573,79175,51.4635,19.1727
12,małopolskie,2021-04-30T10:30:00,215884,5223,99103,49.7225,20.2503
14,mazowieckie,2021-04-30T10:30:00,385520,8651,214217,51.8927,21.0022
16,opolskie,2021-04-30T10:30:00,67020,1874,26819,50.8004,17.938
18,podkarpackie,2021-04-30T10:30:00,124380,4110,60348,50.0575,22.0896
20,podlaskie,2021-04-30T10:30:00,67978,1999,30633,53.0697,22.9675
22,pomorskie,2021-04-30T10:30:00,187341,4111,95925,54.2944,18.1531
24,śląskie,2021-04-30T10:30:00,350562,8035,178512,50.5717,19.322
26,świętokrzyskie,2021-04-30T10:30:00,70715,2172,32757,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-30T10:30:00,119617,2793,59593,53.8671,20.7028
30,wielkopolskie,2021-04-30T10:30:00,275910,6637,129848,52.28,17.3523
32,zachodniopomorskie,2021-04-30T10:30:00,125280,2599,53784,53.4658,15.1823
,nieokreślono,2021-04-30T10:30:00,53618,86,1160548,52.0693,19.4803
