TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-18 10:33:00,235422,5103,135959,51.134,16.8842
04,kujawsko-pomorskie,2021-11-18 10:33:00,197098,5046,98739,53.1648,18.4834
06,lubelskie,2021-11-18 10:33:00,180299,5485,98939,51.2494,23.1011
08,lubuskie,2021-11-18 10:33:00,80619,2101,46151,52.2275,15.2559
10,łódzkie,2021-11-18 10:33:00,203863,5477,107173,51.4635,19.1727
12,małopolskie,2021-11-18 10:33:00,247087,6177,127376,49.7225,20.2503
14,mazowieckie,2021-11-18 10:33:00,479279,10121,286465,51.8927,21.0022
16,opolskie,2021-11-18 10:33:00,77050,2169,36099,50.8004,17.938
18,podkarpackie,2021-11-18 10:33:00,145219,4749,76857,50.0575,22.0896
20,podlaskie,2021-11-18 10:33:00,94886,2511,52720,53.0697,22.9675
22,pomorskie,2021-11-18 10:33:00,212496,4624,117157,54.2944,18.1531
24,śląskie,2021-11-18 10:33:00,391306,9776,218899,50.5717,19.322
26,świętokrzyskie,2021-11-18 10:33:00,80136,2720,41680,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-18 10:33:00,136189,3176,72592,53.8671,20.7028
30,wielkopolskie,2021-11-18 10:33:00,308861,7593,160465,52.28,17.3523
32,zachodniopomorskie,2021-11-18 10:33:00,150866,3089,75539,53.4658,15.1823
,nieokreślono,2021-11-18 10:33:00,59111,77,1090460,52.0693,19.4803
