TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-06 10:30:00,223861,5031,128958,51.134,16.8842
04,kujawsko-pomorskie,2021-11-06 10:30:00,188460,4907,93503,53.1648,18.4834
06,lubelskie,2021-11-06 10:30:00,162827,5025,81711,51.2494,23.1011
08,lubuskie,2021-11-06 10:30:00,77126,2075,44059,52.2275,15.2559
10,łódzkie,2021-11-06 10:30:00,192196,5319,99199,51.4635,19.1727
12,małopolskie,2021-11-06 10:30:00,234683,6018,119923,49.7225,20.2503
14,mazowieckie,2021-11-06 10:30:00,438400,9779,258157,51.8927,21.0022
16,opolskie,2021-11-06 10:30:00,73089,2111,34106,50.8004,17.938
18,podkarpackie,2021-11-06 10:30:00,136869,4617,71076,50.0575,22.0896
20,podlaskie,2021-11-06 10:30:00,86554,2347,44450,53.0697,22.9675
22,pomorskie,2021-11-06 10:30:00,202610,4545,110578,54.2944,18.1531
24,śląskie,2021-11-06 10:30:00,375064,9611,210621,50.5717,19.322
26,świętokrzyskie,2021-11-06 10:30:00,76553,2659,39400,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-06 10:30:00,129340,3101,67832,53.8671,20.7028
30,wielkopolskie,2021-11-06 10:30:00,295877,7497,153487,52.28,17.3523
32,zachodniopomorskie,2021-11-06 10:30:00,141072,3015,69125,53.4658,15.1823
,nieokreślono,2021-11-06 10:30:00,57132,76,1110107,52.0693,19.4803
