TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-08-15 10:30:00,213539,4937,123275,51.134,16.8842
04,kujawsko-pomorskie,2021-08-15 10:30:00,180839,4793,89283,53.1648,18.4834
06,lubelskie,2021-08-15 10:30:00,127267,4483,59248,51.2494,23.1011
08,lubuskie,2021-08-15 10:30:00,74119,2055,42309,52.2275,15.2559
10,łódzkie,2021-08-15 10:30:00,180384,5133,93001,51.4635,19.1727
12,małopolskie,2021-08-15 10:30:00,223283,5866,113150,49.7225,20.2503
14,mazowieckie,2021-08-15 10:30:00,397337,9458,236304,51.8927,21.0022
16,opolskie,2021-08-15 10:30:00,70059,2055,32401,50.8004,17.938
18,podkarpackie,2021-08-15 10:30:00,126818,4465,65029,50.0575,22.0896
20,podlaskie,2021-08-15 10:30:00,70152,2149,34143,53.0697,22.9675
22,pomorskie,2021-08-15 10:30:00,192624,4491,104960,54.2944,18.1531
24,śląskie,2021-08-15 10:30:00,362967,9429,204192,50.5717,19.322
26,świętokrzyskie,2021-08-15 10:30:00,73171,2577,37468,50.6261,20.9406
28,warmińsko-mazurskie,2021-08-15 10:30:00,122073,3014,63897,53.8671,20.7028
30,wielkopolskie,2021-08-15 10:30:00,286009,7385,148174,52.28,17.3523
32,zachodniopomorskie,2021-08-15 10:30:00,130105,2936,62574,53.4658,15.1823
,nieokreślono,2021-08-15 10:30:00,54587,73,1145905,52.0693,19.4803
