TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-01T10:31:00,163030,3351,47448,51.134,16.8842
04,kujawsko-pomorskie,2021-04-01T10:31:00,154764,3533,48930,53.1648,18.4834
06,lubelskie,2021-04-01T10:31:00,104039,3451,26684,51.2494,23.1011
08,lubuskie,2021-04-01T10:31:00,61986,1472,22913,52.2275,15.2559
10,łódzkie,2021-04-01T10:31:00,142878,3604,38117,51.4635,19.1727
12,małopolskie,2021-04-01T10:31:00,179158,4003,44898,49.7225,20.2503
14,mazowieckie,2021-04-01T10:31:00,326277,6938,120473,51.8927,21.0022
16,opolskie,2021-04-01T10:31:00,55757,1556,12344,50.8004,17.938
18,podkarpackie,2021-04-01T10:31:00,108149,3168,34092,50.0575,22.0896
20,podlaskie,2021-04-01T10:31:00,60285,1688,19566,53.0697,22.9675
22,pomorskie,2021-04-01T10:31:00,164902,3402,61374,54.2944,18.1531
24,śląskie,2021-04-01T10:31:00,281726,5904,77486,50.5717,19.322
26,świętokrzyskie,2021-04-01T10:31:00,58367,1657,15181,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-01T10:31:00,109033,2442,42592,53.8671,20.7028
30,wielkopolskie,2021-04-01T10:31:00,229942,5248,61951,52.28,17.3523
32,zachodniopomorskie,2021-04-01T10:31:00,108215,2172,30861,53.4658,15.1823
,nieokreślono,2021-04-01T10:31:00,48462,76,1177269,52.0693,19.4803
