TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-25 10:30:00,300362,5892,199719,51.134,16.8842
04,kujawsko-pomorskie,2021-12-25 10:30:00,237802,5860,140096,53.1648,18.4834
06,lubelskie,2021-12-25 10:30:00,209671,6681,139515,51.2494,23.1011
08,lubuskie,2021-12-25 10:30:00,101861,2420,66942,52.2275,15.2559
10,łódzkie,2021-12-25 10:30:00,248638,6390,154386,51.4635,19.1727
12,małopolskie,2021-12-25 10:30:00,312331,7452,191314,49.7225,20.2503
14,mazowieckie,2021-12-25 10:30:00,600014,12073,425298,51.8927,21.0022
16,opolskie,2021-12-25 10:30:00,101728,2691,59906,50.8004,17.938
18,podkarpackie,2021-12-25 10:30:00,173391,5813,108092,50.0575,22.0896
20,podlaskie,2021-12-25 10:30:00,109440,3162,73248,53.0697,22.9675
22,pomorskie,2021-12-25 10:30:00,259682,5239,164234,54.2944,18.1531
24,śląskie,2021-12-25 10:30:00,489904,11344,314610,50.5717,19.322
26,świętokrzyskie,2021-12-25 10:30:00,97211,3179,59069,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-25 10:30:00,163306,3740,101235,53.8671,20.7028
30,wielkopolskie,2021-12-25 10:30:00,381771,8625,231654,52.28,17.3523
32,zachodniopomorskie,2021-12-25 10:30:00,191060,3662,117363,53.4658,15.1823
,nieokreślono,2021-12-25 10:30:00,65413,88,997147,52.0693,19.4803
