TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-04T10:30:00,206352,4349,110437,51.134,16.8842
04,kujawsko-pomorskie,2021-05-04T10:30:00,177037,4438,82680,53.1648,18.4834
06,lubelskie,2021-05-04T10:30:00,122683,4131,52115,51.2494,23.1011
08,lubuskie,2021-05-04T10:30:00,72520,1861,39528,52.2275,15.2559
10,łódzkie,2021-05-04T10:30:00,174302,4621,82161,51.4635,19.1727
12,małopolskie,2021-05-04T10:30:00,217295,5264,102594,49.7225,20.2503
14,mazowieckie,2021-05-04T10:30:00,387542,8701,219330,51.8927,21.0022
16,opolskie,2021-05-04T10:30:00,67538,1886,28125,50.8004,17.938
18,podkarpackie,2021-05-04T10:30:00,124776,4141,61626,50.0575,22.0896
20,podlaskie,2021-05-04T10:30:00,68214,2008,31319,53.0697,22.9675
22,pomorskie,2021-05-04T10:30:00,188246,4135,97845,54.2944,18.1531
24,śląskie,2021-05-04T10:30:00,352996,8161,185277,50.5717,19.322
26,świętokrzyskie,2021-05-04T10:30:00,71141,2219,33892,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-04T10:30:00,119957,2799,60504,53.8671,20.7028
30,wielkopolskie,2021-05-04T10:30:00,277554,6702,134195,52.28,17.3523
32,zachodniopomorskie,2021-05-04T10:30:00,126087,2632,55667,53.4658,15.1823
,nieokreślono,2021-05-04T10:30:00,53812,85,1159636,52.0693,19.4803
