TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-06T10:30:00,90608,2064,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-06T10:30:00,89434,1632,,53.1648,18.4834
06,lubelskie,2021-01-06T10:30:00,67758,1892,,51.2494,23.1011
08,lubuskie,2021-01-06T10:30:00,32299,712,1,52.2275,15.2559
10,łódzkie,2021-01-06T10:30:00,88195,2051,,51.4635,19.1727
12,małopolskie,2021-01-06T10:30:00,110416,2731,,49.7225,20.2503
14,mazowieckie,2021-01-06T10:30:00,163135,3546,,51.8927,21.0022
16,opolskie,2021-01-06T10:30:00,37374,1084,,50.8004,17.938
18,podkarpackie,2021-01-06T10:30:00,60883,1904,,50.0575,22.0896
20,podlaskie,2021-01-06T10:30:00,35497,880,,53.0697,22.9675
22,pomorskie,2021-01-06T10:30:00,86245,1658,,54.2944,18.1531
24,śląskie,2021-01-06T10:30:00,159390,3529,,50.5717,19.322
26,świętokrzyskie,2021-01-06T10:30:00,35787,945,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-06T10:30:00,56552,1253,,53.8671,53.8671
30,wielkopolskie,2021-01-06T10:30:00,136299,3080,,52.28,17.3523
32,zachodniopomorskie,2021-01-06T10:30:00,65743,1089,,53.4658,15.1823
,nieokreślono,2021-01-06T10:00:00,29148,5,1087743,52.0693,19.4803
