TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-26T10:30:00,98199,2321,2788,51.134,16.8842
04,kujawsko-pomorskie,2021-01-26T10:30:00,102099,2151,4915,53.1648,18.4834
06,lubelskie,2021-01-26T10:30:00,74163,2300,2538,51.2494,23.1011
08,lubuskie,2021-01-26T10:30:00,36266,900,1544,52.2275,15.2559
10,łódzkie,2021-01-26T10:30:00,96061,2531,3109,51.4635,19.1727
12,małopolskie,2021-01-26T10:30:00,116075,2976,2055,49.7225,20.2503
14,mazowieckie,2021-01-26T10:30:00,181224,4223,6948,51.8927,21.0022
16,opolskie,2021-01-26T10:30:00,40293,1174,1214,50.8004,17.938
18,podkarpackie,2021-01-26T10:30:00,65187,2109,1404,50.0575,22.0896
20,podlaskie,2021-01-26T10:30:00,39647,1022,1503,53.0697,22.9675
22,pomorskie,2021-01-26T10:30:00,99668,2081,5125,54.2944,18.1531
24,śląskie,2021-01-26T10:30:00,169897,4001,3905,50.5717,19.322
26,świętokrzyskie,2021-01-26T10:30:00,38078,1076,879,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-26T10:30:00,65344,1595,3392,53.8671,20.7028
30,wielkopolskie,2021-01-26T10:30:00,150715,3746,5580,52.28,17.3523
32,zachodniopomorskie,2021-01-26T10:30:00,76931,1446,4303,53.4658,15.1823
,nieokreślono,2021-01-26T10:30:00,32875,13,1192373,52.0693,19.4803
