TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-01 10:30:00,257572,5306,151781,51.134,16.8842
04,kujawsko-pomorskie,2021-12-01 10:30:00,212234,5257,110224,53.1648,18.4834
06,lubelskie,2021-12-01 10:30:00,195298,6025,117599,51.2494,23.1011
08,lubuskie,2021-12-01 10:30:00,87579,2197,50971,52.2275,15.2559
10,łódzkie,2021-12-01 10:30:00,220478,5740,121461,51.4635,19.1727
12,małopolskie,2021-12-01 10:30:00,270397,6520,143946,49.7225,20.2503
14,mazowieckie,2021-12-01 10:30:00,531685,10766,336535,51.8927,21.0022
16,opolskie,2021-12-01 10:30:00,85346,2300,41708,50.8004,17.938
18,podkarpackie,2021-12-01 10:30:00,156993,5054,87046,50.0575,22.0896
20,podlaskie,2021-12-01 10:30:00,102539,2782,62160,53.0697,22.9675
22,pomorskie,2021-12-01 10:30:00,229234,4752,129985,54.2944,18.1531
24,śląskie,2021-12-01 10:30:00,425325,10107,241788,50.5717,19.322
26,świętokrzyskie,2021-12-01 10:30:00,86329,2864,46338,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-01 10:30:00,146296,3338,80900,53.8671,20.7028
30,wielkopolskie,2021-12-01 10:30:00,333955,7811,178148,52.28,17.3523
32,zachodniopomorskie,2021-12-01 10:30:00,166030,3251,88107,53.4658,15.1823
,nieokreślono,2021-12-01 10:30:00,61847,83,1059831,52.0693,19.4803
