TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-06-19T10:30:00,213074,4899,122658,51.134,16.8842
04,kujawsko-pomorskie,2021-06-19T10:30:00,180559,4764,88885,53.1648,18.4834
06,lubelskie,2021-06-19T10:30:00,126792,4440,58660,51.2494,23.1011
08,lubuskie,2021-06-19T10:30:00,74011,2041,42179,52.2275,15.2559
10,łódzkie,2021-06-19T10:30:00,179989,5103,92173,51.4635,19.1727
12,małopolskie,2021-06-19T10:30:00,222551,5820,112290,49.7225,20.2503
14,mazowieckie,2021-06-19T10:30:00,396435,9409,235155,51.8927,21.0022
16,opolskie,2021-06-19T10:30:00,69919,2044,32214,50.8004,17.938
18,podkarpackie,2021-06-19T10:30:00,126480,4442,64738,50.0575,22.0896
20,podlaskie,2021-06-19T10:30:00,69868,2140,33858,53.0697,22.9675
22,pomorskie,2021-06-19T10:30:00,192257,4465,104540,54.2944,18.1531
24,śląskie,2021-06-19T10:30:00,362310,9378,203305,50.5717,19.322
26,świętokrzyskie,2021-06-19T10:30:00,72977,2550,37224,50.6261,20.9406
28,warmińsko-mazurskie,2021-06-19T10:30:00,121842,2999,63645,53.8671,20.7028
30,wielkopolskie,2021-06-19T10:30:00,285449,7346,147488,52.28,17.3523
32,zachodniopomorskie,2021-06-19T10:30:00,129818,2914,62201,53.4658,15.1823
,nieokreślono,2021-06-19T10:30:00,54303,69,1148981,52.0693,19.4803
