TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-02-16T10:30:00,104677,2589,9342,51.134,16.8842
04,kujawsko-pomorskie,2021-02-16T10:30:00,111765,2626,15380,53.1648,18.4834
06,lubelskie,2021-02-16T10:30:00,79484,2695,8365,51.2494,23.1011
08,lubuskie,2021-02-16T10:30:00,39908,1065,5124,52.2275,15.2559
10,łódzkie,2021-02-16T10:30:00,101863,2903,9414,51.4635,19.1727
12,małopolskie,2021-02-16T10:30:00,121417,3228,7111,49.7225,20.2503
14,mazowieckie,2021-02-16T10:30:00,199296,5134,24498,51.8927,21.0022
16,opolskie,2021-02-16T10:30:00,42278,1288,3448,50.8004,17.938
18,podkarpackie,2021-02-16T10:30:00,69794,2310,5165,50.0575,22.0896
20,podlaskie,2021-02-16T10:30:00,43999,1212,5789,53.0697,22.9675
22,pomorskie,2021-02-16T10:30:00,110466,2538,16315,54.2944,18.1531
24,śląskie,2021-02-16T10:30:00,179330,4389,13128,50.5717,19.322
26,świętokrzyskie,2021-02-16T10:30:00,40223,1221,2874,50.6261,20.9406
28,warmińsko-mazurskie,2021-02-16T10:30:00,73333,1828,10659,53.8671,53.8671
30,wielkopolskie,2021-02-16T10:30:00,160501,4250,16344,52.28,17.3523
32,zachodniopomorskie,2021-02-16T10:30:00,83017,1733,11898,53.4658,15.1823
,nieokreślono,2021-02-16T10:30:00,35322,19,1187589,52.0693,19.4803
