TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-30 10:30:00,214866,4950,124319,51.134,16.8842
04,kujawsko-pomorskie,2021-09-30 10:30:00,181595,4816,89931,53.1648,18.4834
06,lubelskie,2021-09-30 10:30:00,130195,4527,60903,51.2494,23.1011
08,lubuskie,2021-09-30 10:30:00,74474,2061,42620,52.2275,15.2559
10,łódzkie,2021-09-30 10:30:00,181777,5163,94059,51.4635,19.1727
12,małopolskie,2021-09-30 10:30:00,225197,5898,114752,49.7225,20.2503
14,mazowieckie,2021-09-30 10:30:00,400646,9503,238713,51.8927,21.0022
16,opolskie,2021-09-30 10:30:00,70466,2061,32756,50.8004,17.938
18,podkarpackie,2021-09-30 10:30:00,128314,4489,66066,50.0575,22.0896
20,podlaskie,2021-09-30 10:30:00,71370,2164,34958,53.0697,22.9675
22,pomorskie,2021-09-30 10:30:00,193792,4507,105923,54.2944,18.1531
24,śląskie,2021-09-30 10:30:00,364409,9456,205412,50.5717,19.322
26,świętokrzyskie,2021-09-30 10:30:00,73510,2595,37872,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-30 10:30:00,122796,3025,64383,53.8671,20.7028
30,wielkopolskie,2021-09-30 10:30:00,287196,7402,149103,52.28,17.3523
32,zachodniopomorskie,2021-09-30 10:30:00,131523,2957,63559,53.4658,15.1823
,nieokreślono,2021-09-30 10:30:00,54945,76,1137155,52.0693,19.4803
