TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-09 10:31:00,274844,5456,166327,51.134,16.8842
04,kujawsko-pomorskie,2021-12-09 10:31:00,222652,5464,120225,53.1648,18.4834
06,lubelskie,2021-12-09 10:31:00,201532,6285,127246,51.2494,23.1011
08,lubuskie,2021-12-09 10:31:00,93275,2268,55673,52.2275,15.2559
10,łódzkie,2021-12-09 10:31:00,231662,5947,132246,51.4635,19.1727
12,małopolskie,2021-12-09 10:31:00,286790,6817,158696,49.7225,20.2503
14,mazowieckie,2021-12-09 10:31:00,560113,11195,369910,51.8927,21.0022
16,opolskie,2021-12-09 10:31:00,91778,2435,47269,50.8004,17.938
18,podkarpackie,2021-12-09 10:31:00,163756,5261,94756,50.0575,22.0896
20,podlaskie,2021-12-09 10:31:00,105840,2951,67010,53.0697,22.9675
22,pomorskie,2021-12-09 10:31:00,241049,4912,140849,54.2944,18.1531
24,śląskie,2021-12-09 10:31:00,451226,10447,263546,50.5717,19.322
26,świętokrzyskie,2021-12-09 10:31:00,90651,2949,50488,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-09 10:31:00,153269,3470,87529,53.8671,20.7028
30,wielkopolskie,2021-12-09 10:31:00,352518,8034,194748,52.28,17.3523
32,zachodniopomorskie,2021-12-09 10:31:00,175872,3381,97819,53.4658,15.1823
,nieokreślono,2021-12-09 10:31:00,63221,85,1037221,52.0693,19.4803
