TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-29 10:30:00,214785,4950,124286,51.134,16.8842
04,kujawsko-pomorskie,2021-09-29 10:30:00,181557,4814,89891,53.1648,18.4834
06,lubelskie,2021-09-29 10:30:00,129954,4523,60784,51.2494,23.1011
08,lubuskie,2021-09-29 10:30:00,74457,2061,42608,52.2275,15.2559
10,łódzkie,2021-09-29 10:30:00,181721,5161,93977,51.4635,19.1727
12,małopolskie,2021-09-29 10:30:00,225100,5896,114693,49.7225,20.2503
14,mazowieckie,2021-09-29 10:30:00,400440,9496,238595,51.8927,21.0022
16,opolskie,2021-09-29 10:30:00,70444,2059,32749,50.8004,17.938
18,podkarpackie,2021-09-29 10:30:00,128233,4484,66037,50.0575,22.0896
20,podlaskie,2021-09-29 10:30:00,71296,2163,34910,53.0697,22.9675
22,pomorskie,2021-09-29 10:30:00,193745,4507,105880,54.2944,18.1531
24,śląskie,2021-09-29 10:30:00,364354,9456,205371,50.5717,19.322
26,świętokrzyskie,2021-09-29 10:30:00,73489,2595,37863,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-29 10:30:00,122757,3025,64348,53.8671,20.7028
30,wielkopolskie,2021-09-29 10:30:00,287146,7402,149067,52.28,17.3523
32,zachodniopomorskie,2021-09-29 10:30:00,131449,2955,63524,53.4658,15.1823
,nieokreślono,2021-09-29 10:30:00,54939,76,1137549,52.0693,19.4803
