TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-04-11T10:31:00,183582,3667,73796,51.134,16.8842
04,kujawsko-pomorskie,2021-04-11T10:31:00,165439,3851,63995,53.1648,18.4834
06,lubelskie,2021-04-11T10:31:00,112291,3710,36391,51.2494,23.1011
08,lubuskie,2021-04-11T10:31:00,67187,1589,30379,52.2275,15.2559
10,łódzkie,2021-04-11T10:31:00,157504,3921,55446,51.4635,19.1727
12,małopolskie,2021-04-11T10:31:00,197617,4435,70125,49.7225,20.2503
14,mazowieckie,2021-04-11T10:31:00,357250,7563,166958,51.8927,21.0022
16,opolskie,2021-04-11T10:31:00,61081,1678,18299,50.8004,17.938
18,podkarpackie,2021-04-11T10:31:00,116851,3500,47356,50.0575,22.0896
20,podlaskie,2021-04-11T10:31:00,63967,1793,24413,53.0697,22.9675
22,pomorskie,2021-04-11T10:31:00,176646,3638,78613,54.2944,18.1531
24,śląskie,2021-04-11T10:31:00,316357,6564,124363,50.5717,19.322
26,świętokrzyskie,2021-04-11T10:31:00,64292,1830,23243,50.6261,20.9406
28,warmińsko-mazurskie,2021-04-11T10:31:00,114193,2585,51199,53.8671,20.7028
30,wielkopolskie,2021-04-11T10:31:00,253382,5726,93929,52.28,17.3523
32,zachodniopomorskie,2021-04-11T10:31:00,115800,2289,40901,53.4658,15.1823
,nieokreślono,2021-04-11T10:31:00,51192,82,1171895,52.0693,19.4803
