TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-01 10:30:00,220467,4999,127438,51.134,16.8842
04,kujawsko-pomorskie,2021-11-01 10:30:00,185868,4878,92387,53.1648,18.4834
06,lubelskie,2021-11-01 10:30:00,154499,4852,75664,51.2494,23.1011
08,lubuskie,2021-11-01 10:30:00,76154,2072,43602,52.2275,15.2559
10,łódzkie,2021-11-01 10:30:00,188284,5264,97563,51.4635,19.1727
12,małopolskie,2021-11-01 10:30:00,231141,5979,118527,49.7225,20.2503
14,mazowieckie,2021-11-01 10:30:00,425219,9689,251651,51.8927,21.0022
16,opolskie,2021-11-01 10:30:00,72156,2092,33627,50.8004,17.938
18,podkarpackie,2021-11-01 10:30:00,134078,4572,69592,50.0575,22.0896
20,podlaskie,2021-11-01 10:30:00,82494,2273,41511,53.0697,22.9675
22,pomorskie,2021-11-01 10:30:00,199363,4537,109115,54.2944,18.1531
24,śląskie,2021-11-01 10:30:00,370865,9556,208880,50.5717,19.322
26,świętokrzyskie,2021-11-01 10:30:00,75430,2630,38939,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-01 10:30:00,126924,3074,66708,53.8671,20.7028
30,wielkopolskie,2021-11-01 10:30:00,292651,7472,152125,52.28,17.3523
32,zachodniopomorskie,2021-11-01 10:30:00,138058,2997,67498,53.4658,15.1823
,nieokreślono,2021-11-01 10:30:00,56500,76,1118175,52.0693,19.4803
